VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_TEXCOORD0.x, in_TEXCOORD0.y
18, 1832,  58.79338,  0.29356, -8.15548,  1.00,  1.00,  1.00,  0.28712,  0.91506
19, 1833,  52.25746,  0.29355,  6.62177,  1.00,  1.00,  1.00,  0.46421,  0.99323
20, 1834,  58.79338,  0.29355,  4.45021,  1.00,  1.00,  1.00,  0.43816,  0.91507
21, 1833,  52.25746,  0.29355,  6.62177,  1.00,  1.00,  1.00,  0.46421,  0.99323
22, 1832,  58.79338,  0.29356, -8.15548,  1.00,  1.00,  1.00,  0.28712,  0.91506
23, 1835,  52.25746,  0.29356, -11.45207,  1.00,  1.00,  1.00,  0.24868,  0.99324
24, 1836,  58.99338,  0.09355,  18.5252,  1.00,  1.00,  1.00,  0.99616,  0.58419
25, 1837,  52.25746,  0.29355,  18.3252,  1.00,  1.00,  1.00,  0.92748,  0.58686
26, 1838,  52.05746,  0.09355,  18.5252,  1.00,  1.00,  1.00,  0.925,  0.58419
27, 1837,  52.25746,  0.29355,  18.3252,  1.00,  1.00,  1.00,  0.92748,  0.58686
28, 1836,  58.99338,  0.09355,  18.5252,  1.00,  1.00,  1.00,  0.99616,  0.58419
29, 1839,  58.79338,  0.29355,  18.3252,  1.00,  1.00,  1.00,  0.9938,  0.58686
30, 1840,  52.25746,  0.29355,  7.74628,  1.00,  1.00,  1.00,  0.92748,  0.695
31, 1838,  52.05746,  0.09355,  18.5252,  1.00,  1.00,  1.00,  0.925,  0.58419
32, 1837,  52.25746,  0.29355,  18.3252,  1.00,  1.00,  1.00,  0.92748,  0.58686
33, 1838,  52.05746,  0.09355,  18.5252,  1.00,  1.00,  1.00,  0.925,  0.58419
34, 1840,  52.25746,  0.29355,  7.74628,  1.00,  1.00,  1.00,  0.92748,  0.695
35, 1841,  52.05746,  0.09355,  7.60198,  1.00,  1.00,  1.00,  0.925,  0.69684
36, 1842,  58.79338,  0.29355,  5.57472,  1.00,  1.00,  1.00,  0.9938,  0.71701
37, 1841,  52.05746,  0.09355,  7.60198,  1.00,  1.00,  1.00,  0.925,  0.69684
38, 1840,  52.25746,  0.29355,  7.74628,  1.00,  1.00,  1.00,  0.92748,  0.695
39, 1841,  52.05746,  0.09355,  7.60198,  1.00,  1.00,  1.00,  0.925,  0.69684
40, 1842,  58.79338,  0.29355,  5.57472,  1.00,  1.00,  1.00,  0.9938,  0.71701
41, 1843,  58.99338,  0.09355,  5.29752,  1.00,  1.00,  1.00,  0.99616,  0.72019
42, 1843,  58.99338,  0.09355,  5.29752,  1.00,  1.00,  1.00,  0.99616,  0.72019
43, 1839,  58.79338,  0.29355,  18.3252,  1.00,  1.00,  1.00,  0.9938,  0.58686
44, 1836,  58.99338,  0.09355,  18.5252,  1.00,  1.00,  1.00,  0.99616,  0.58419
45, 1839,  58.79338,  0.29355,  18.3252,  1.00,  1.00,  1.00,  0.9938,  0.58686
46, 1843,  58.99338,  0.09355,  5.29752,  1.00,  1.00,  1.00,  0.99616,  0.72019
47, 1842,  58.79338,  0.29355,  5.57472,  1.00,  1.00,  1.00,  0.9938,  0.71701
48, 1844,  52.05746,  0.09355,  6.89898,  1.00,  1.00,  1.00,  0.46794,  0.9959
49, 1845,  52.25746,  0.29356, -11.45207,  1.00,  1.00,  1.00,  0.24868,  0.99324
50, 1846,  52.05746,  0.09356, -11.77695,  1.00,  1.00,  1.00,  0.24441,  0.99585
51, 1845,  52.25746,  0.29356, -11.45207,  1.00,  1.00,  1.00,  0.24868,  0.99324
52, 1844,  52.05746,  0.09355,  6.89898,  1.00,  1.00,  1.00,  0.46794,  0.9959
53, 1847,  52.25746,  0.29355,  6.62177,  1.00,  1.00,  1.00,  0.46421,  0.99323
54, 1848,  58.79338,  0.29356, -8.15548,  1.00,  1.00,  1.00,  0.28712,  0.91506
55, 1846,  52.05746,  0.09356, -11.77695,  1.00,  1.00,  1.00,  0.24441,  0.99585
56, 1845,  52.25746,  0.29356, -11.45207,  1.00,  1.00,  1.00,  0.24868,  0.99324
57, 1846,  52.05746,  0.09356, -11.77695,  1.00,  1.00,  1.00,  0.24441,  0.99585
58, 1848,  58.79338,  0.29356, -8.15548,  1.00,  1.00,  1.00,  0.28712,  0.91506
59, 1849,  58.99338,  0.09356, -8.2786,  1.00,  1.00,  1.00,  0.28526,  0.91204
60, 1850,  58.79338,  0.29355,  4.45021,  1.00,  1.00,  1.00,  0.43816,  0.91507
61, 1849,  58.99338,  0.09356, -8.2786,  1.00,  1.00,  1.00,  0.28526,  0.91204
62, 1848,  58.79338,  0.29356, -8.15548,  1.00,  1.00,  1.00,  0.28712,  0.91506
63, 1849,  58.99338,  0.09356, -8.2786,  1.00,  1.00,  1.00,  0.28526,  0.91204
64, 1850,  58.79338,  0.29355,  4.45021,  1.00,  1.00,  1.00,  0.43816,  0.91507
65, 1851,  58.99338,  0.09355,  4.59451,  1.00,  1.00,  1.00,  0.4403,  0.91204
66, 1851,  58.99338,  0.09355,  4.59451,  1.00,  1.00,  1.00,  0.4403,  0.91204
67, 1847,  52.25746,  0.29355,  6.62177,  1.00,  1.00,  1.00,  0.46421,  0.99323
68, 1844,  52.05746,  0.09355,  6.89898,  1.00,  1.00,  1.00,  0.46794,  0.9959
69, 1847,  52.25746,  0.29355,  6.62177,  1.00,  1.00,  1.00,  0.46421,  0.99323
70, 1851,  58.99338,  0.09355,  4.59451,  1.00,  1.00,  1.00,  0.4403,  0.91204
71, 1850,  58.79338,  0.29355,  4.45021,  1.00,  1.00,  1.00,  0.43816,  0.91507
72, 1852,  39.911,  0.10548,  16.05863,  1.00,  1.00,  1.00,  0.63184,  0.91291
73, 1853,  33.77597,  0.30548,  18.62945,  1.00,  1.00,  1.00,  0.65505,  0.99344
74, 1854,  33.57597,  0.10548,  18.94014,  1.00,  1.00,  1.00,  0.65932,  0.99639
75, 1853,  33.77597,  0.30548,  18.62945,  1.00,  1.00,  1.00,  0.65505,  0.99344
76, 1852,  39.911,  0.10548,  16.05863,  1.00,  1.00,  1.00,  0.63184,  0.91291
77, 1855,  39.711,  0.30548,  15.92989,  1.00,  1.00,  1.00,  0.6298,  0.91588
78, 1856,  33.77597,  0.30548,  4.01215,  1.00,  1.00,  1.00,  0.47299,  0.99342
79, 1854,  33.57597,  0.10548,  18.94014,  1.00,  1.00,  1.00,  0.65932,  0.99639
80, 1853,  33.77597,  0.30548,  18.62945,  1.00,  1.00,  1.00,  0.65505,  0.99344
81, 1854,  33.57597,  0.10548,  18.94014,  1.00,  1.00,  1.00,  0.65932,  0.99639
82, 1856,  33.77597,  0.30548,  4.01215,  1.00,  1.00,  1.00,  0.47299,  0.99342
83, 1857,  33.57597,  0.10548,  3.8834,  1.00,  1.00,  1.00,  0.47096,  0.99639
84, 1858,  39.711,  0.30548,  1.31259,  1.00,  1.00,  1.00,  0.4487,  0.91586
85, 1857,  33.57597,  0.10548,  3.8834,  1.00,  1.00,  1.00,  0.47096,  0.99639
86, 1856,  33.77597,  0.30548,  4.01215,  1.00,  1.00,  1.00,  0.47299,  0.99342
87, 1857,  33.57597,  0.10548,  3.8834,  1.00,  1.00,  1.00,  0.47096,  0.99639
88, 1858,  39.711,  0.30548,  1.31259,  1.00,  1.00,  1.00,  0.4487,  0.91586
89, 1859,  39.911,  0.10548,  1.0019,  1.00,  1.00,  1.00,  0.44443,  0.91291
90, 1859,  39.911,  0.10548,  1.0019,  1.00,  1.00,  1.00,  0.44443,  0.91291
91, 1855,  39.711,  0.30548,  15.92989,  1.00,  1.00,  1.00,  0.6298,  0.91588
92, 1852,  39.911,  0.10548,  16.05863,  1.00,  1.00,  1.00,  0.63184,  0.91291
93, 1855,  39.711,  0.30548,  15.92989,  1.00,  1.00,  1.00,  0.6298,  0.91588
94, 1859,  39.911,  0.10548,  1.0019,  1.00,  1.00,  1.00,  0.44443,  0.91291
95, 1858,  39.711,  0.30548,  1.31259,  1.00,  1.00,  1.00,  0.4487,  0.91586
96, 1860,  39.911,  0.10548, -15.14083,  1.00,  1.00,  1.00,  0.24103,  0.99254
97, 1861,  39.711,  0.30548,  0.33015,  1.00,  1.00,  1.00,  0.04328,  0.98931
98, 1862,  39.911,  0.10548,  0.4589,  1.00,  1.00,  1.00,  0.04123,  0.99251
99, 1861,  39.711,  0.30548,  0.33015,  1.00,  1.00,  1.00,  0.04328,  0.98931
100, 1860,  39.911,  0.10548, -15.14083,  1.00,  1.00,  1.00,  0.24103,  0.99254
101, 1863,  39.711,  0.30548, -15.01771,  1.00,  1.00,  1.00,  0.23906,  0.98931
102, 1864,  33.77597,  0.30548,  3.02972,  1.00,  1.00,  1.00,  0.00952,  0.91589
103, 1862,  39.911,  0.10548,  0.4589,  1.00,  1.00,  1.00,  0.04123,  0.99251
104, 1861,  39.711,  0.30548,  0.33015,  1.00,  1.00,  1.00,  0.04328,  0.98931
105, 1862,  39.911,  0.10548,  0.4589,  1.00,  1.00,  1.00,  0.04123,  0.99251
106, 1864,  33.77597,  0.30548,  3.02972,  1.00,  1.00,  1.00,  0.00952,  0.91589
107, 1865,  33.57597,  0.10548,  3.3404,  1.00,  1.00,  1.00,  0.00512,  0.913
108, 1866,  33.77597,  0.30548, -18.01122,  1.00,  1.00,  1.00,  0.27482,  0.91589
109, 1865,  33.57597,  0.10548,  3.3404,  1.00,  1.00,  1.00,  0.00512,  0.913
110, 1864,  33.77597,  0.30548,  3.02972,  1.00,  1.00,  1.00,  0.00952,  0.91589
111, 1865,  33.57597,  0.10548,  3.3404,  1.00,  1.00,  1.00,  0.00512,  0.913
112, 1866,  33.77597,  0.30548, -18.01122,  1.00,  1.00,  1.00,  0.27482,  0.91589
113, 1867,  33.57597,  0.10548, -18.33609,  1.00,  1.00,  1.00,  0.27934,  0.913
114, 1867,  33.57597,  0.10548, -18.33609,  1.00,  1.00,  1.00,  0.27934,  0.913
115, 1863,  39.711,  0.30548, -15.01771,  1.00,  1.00,  1.00,  0.23906,  0.98931
116, 1860,  39.911,  0.10548, -15.14083,  1.00,  1.00,  1.00,  0.24103,  0.99254
117, 1863,  39.711,  0.30548, -15.01771,  1.00,  1.00,  1.00,  0.23906,  0.98931
118, 1867,  33.57597,  0.10548, -18.33609,  1.00,  1.00,  1.00,  0.27934,  0.913
119, 1866,  33.77597,  0.30548, -18.01122,  1.00,  1.00,  1.00,  0.27482,  0.91589
120, 1868,  99.17012,  0.44747,  50.98912,  1.00,  1.00,  1.00,  0.59222,  0.90447
121, 1869,  124.75294,  0.44747,  64.42467,  1.00,  1.00,  1.00,  0.34069,  0.77205
122, 1870,  124.75294,  0.44747,  50.98912,  1.00,  1.00,  1.00,  0.34069,  0.90447
123, 1869,  124.75294,  0.44747,  64.42467,  1.00,  1.00,  1.00,  0.34069,  0.77205
124, 1868,  99.17012,  0.44747,  50.98912,  1.00,  1.00,  1.00,  0.59222,  0.90447
125, 1871,  99.17012,  0.44747,  64.42467,  1.00,  1.00,  1.00,  0.59222,  0.77205
126, 1872,  126.12794,  0.44747,  47.76778,  1.00,  1.00,  1.00,  0.60047,  0.77016
127, 1873,  112.88118,  0.44747,  38.45174,  1.00,  1.00,  1.00,  0.72691,  0.86049
128, 1874,  110.47792,  0.44747,  47.76778,  1.00,  1.00,  1.00,  0.74984,  0.77016
129, 1873,  112.88118,  0.44747,  38.45174,  1.00,  1.00,  1.00,  0.72691,  0.86049
130, 1872,  126.12794,  0.44747,  47.76778,  1.00,  1.00,  1.00,  0.60047,  0.77016
131, 1875,  126.12794,  0.44747,  38.45174,  1.00,  1.00,  1.00,  0.60049,  0.86053
132, 1876,  99.20601,  0.44747,  38.45174,  1.00,  1.00,  1.00,  0.91072,  0.59106
133, 1877,  98.44112,  0.44747,  39.21664,  1.00,  1.00,  1.00,  0.91794,  0.59905
134, 1878,  109.31126,  0.44747,  47.76778,  1.00,  1.00,  1.00,  0.80819,  0.68647
135, 1878,  109.31126,  0.44747,  47.76778,  1.00,  1.00,  1.00,  0.80819,  0.68647
136, 1877,  98.44112,  0.44747,  39.21664,  1.00,  1.00,  1.00,  0.91794,  0.59905
137, 1879,  98.44112,  0.44747,  47.76778,  1.00,  1.00,  1.00,  0.91794,  0.68647
138, 1876,  99.20601,  0.44747,  38.45174,  1.00,  1.00,  1.00,  0.91072,  0.59106
139, 1878,  109.31126,  0.44747,  47.76778,  1.00,  1.00,  1.00,  0.80819,  0.68647
140, 1880,  111.71449,  0.44747,  38.45174,  1.00,  1.00,  1.00,  0.7864,  0.59106
141, 1881,  31.23717,  0.57948,  51.58504,  1.00,  1.00,  1.00,  0.2509,  0.74052
142, 1882,  59.1347,  0.57948,  62.22494,  1.00,  1.00,  1.00,  0.39708,  0.68615
143, 1883,  59.1347,  0.57948,  51.58504,  1.00,  1.00,  1.00,  0.39708,  0.74052
144, 1882,  59.1347,  0.57948,  62.22494,  1.00,  1.00,  1.00,  0.39708,  0.68615
145, 1881,  31.23717,  0.57948,  51.58504,  1.00,  1.00,  1.00,  0.2509,  0.74052
146, 1884,  31.23717,  0.57948,  62.22494,  1.00,  1.00,  1.00,  0.2509,  0.68615
147, 1884,  31.23717,  0.57948,  62.22494,  1.00,  1.00,  1.00,  0.2509,  0.68615
148, 1885,  65.5932,  0.57948,  71.8688,  1.00,  1.00,  1.00,  0.43128,  0.63468
149, 1882,  59.1347,  0.57948,  62.22494,  1.00,  1.00,  1.00,  0.39708,  0.68615
150, 1885,  65.5932,  0.57948,  71.8688,  1.00,  1.00,  1.00,  0.43128,  0.63468
151, 1884,  31.23717,  0.57948,  62.22494,  1.00,  1.00,  1.00,  0.2509,  0.68615
152, 1886,  31.23717,  0.57948,  71.82498,  1.00,  1.00,  1.00,  0.2509,  0.63479
153, 1887,  31.23717,  0.57948,  79.65387,  1.00,  1.00,  1.00,  0.2509,  0.59372
154, 1885,  65.5932,  0.57948,  71.8688,  1.00,  1.00,  1.00,  0.43128,  0.63468
155, 1886,  31.23717,  0.57948,  71.82498,  1.00,  1.00,  1.00,  0.2509,  0.63479
156, 1885,  65.5932,  0.57948,  71.8688,  1.00,  1.00,  1.00,  0.43128,  0.63468
157, 1887,  31.23717,  0.57948,  79.65387,  1.00,  1.00,  1.00,  0.2509,  0.59372
158, 1888,  65.5932,  0.57948,  79.65386,  1.00,  1.00,  1.00,  0.43128,  0.59372
159, 1889,  65.5932,  0.57948,  71.8688,  1.00,  1.00,  1.00,  0.43128,  0.63468
160, 1890,  59.58139,  0.07548,  62.04549,  1.00,  1.00,  1.00,  0.40023,  0.68615
161, 1891,  59.1347,  0.57948,  62.22494,  1.00,  1.00,  1.00,  0.39708,  0.68615
162, 1890,  59.58139,  0.07548,  62.04549,  1.00,  1.00,  1.00,  0.40023,  0.68615
163, 1889,  65.5932,  0.57948,  71.8688,  1.00,  1.00,  1.00,  0.43128,  0.63468
164, 1892,  66.30896,  0.07548,  72.09119,  1.00,  1.00,  1.00,  0.43568,  0.63374
165, 1893,  65.5932,  0.57948,  79.65386,  1.00,  1.00,  1.00,  0.43128,  0.59372
166, 1892,  66.30896,  0.07548,  72.09119,  1.00,  1.00,  1.00,  0.43568,  0.63374
167, 1889,  65.5932,  0.57948,  71.8688,  1.00,  1.00,  1.00,  0.43128,  0.63468
168, 1892,  66.30896,  0.07548,  72.09119,  1.00,  1.00,  1.00,  0.43568,  0.63374
169, 1893,  65.5932,  0.57948,  79.65386,  1.00,  1.00,  1.00,  0.43128,  0.59372
170, 1894,  66.30896,  0.07548,  80.20061,  1.00,  1.00,  1.00,  0.43568,  0.59034
171, 1895,  31.23717,  0.57948,  79.65387,  1.00,  1.00,  1.00,  0.2509,  0.59372
172, 1894,  66.30896,  0.07548,  80.20061,  1.00,  1.00,  1.00,  0.43568,  0.59034
173, 1893,  65.5932,  0.57948,  79.65386,  1.00,  1.00,  1.00,  0.43128,  0.59372
174, 1894,  66.30896,  0.07548,  80.20061,  1.00,  1.00,  1.00,  0.43568,  0.59034
175, 1895,  31.23717,  0.57948,  79.65387,  1.00,  1.00,  1.00,  0.2509,  0.59372
176, 1896,  30.52142,  0.07548,  80.20062,  1.00,  1.00,  1.00,  0.24564,  0.59034
177, 1897,  59.58139,  0.07548,  50.96226,  1.00,  1.00,  1.00,  0.40023,  0.74545
178, 1891,  59.1347,  0.57948,  62.22494,  1.00,  1.00,  1.00,  0.39708,  0.68615
179, 1890,  59.58139,  0.07548,  62.04549,  1.00,  1.00,  1.00,  0.40023,  0.68615
180, 1891,  59.1347,  0.57948,  62.22494,  1.00,  1.00,  1.00,  0.39708,  0.68615
181, 1897,  59.58139,  0.07548,  50.96226,  1.00,  1.00,  1.00,  0.40023,  0.74545
182, 1898,  59.1347,  0.57948,  51.58504,  1.00,  1.00,  1.00,  0.39708,  0.74052
183, 1897,  59.58139,  0.07548,  50.96226,  1.00,  1.00,  1.00,  0.40023,  0.74545
184, 1899,  31.23717,  0.57948,  51.58504,  1.00,  1.00,  1.00,  0.2509,  0.74052
185, 1898,  59.1347,  0.57948,  51.58504,  1.00,  1.00,  1.00,  0.39708,  0.74052
186, 1899,  31.23717,  0.57948,  51.58504,  1.00,  1.00,  1.00,  0.2509,  0.74052
187, 1897,  59.58139,  0.07548,  50.96226,  1.00,  1.00,  1.00,  0.40023,  0.74545
188, 1900,  30.52142,  0.07548,  50.96226,  1.00,  1.00,  1.00,  0.24564,  0.74521
189, 1901,  30.52142,  0.07548,  62.22494,  1.00,  1.00,  1.00,  0.24564,  0.68615
190, 1899,  31.23717,  0.57948,  51.58504,  1.00,  1.00,  1.00,  0.2509,  0.74052
191, 1900,  30.52142,  0.07548,  50.96226,  1.00,  1.00,  1.00,  0.24564,  0.74521
192, 1899,  31.23717,  0.57948,  51.58504,  1.00,  1.00,  1.00,  0.2509,  0.74052
193, 1901,  30.52142,  0.07548,  62.22494,  1.00,  1.00,  1.00,  0.24564,  0.68615
194, 1902,  31.23717,  0.57948,  62.22494,  1.00,  1.00,  1.00,  0.2509,  0.68615
195, 1901,  30.52142,  0.07548,  62.22494,  1.00,  1.00,  1.00,  0.24564,  0.68615
196, 1903,  31.23717,  0.57948,  71.82498,  1.00,  1.00,  1.00,  0.2509,  0.63479
197, 1902,  31.23717,  0.57948,  62.22494,  1.00,  1.00,  1.00,  0.2509,  0.68615
198, 1903,  31.23717,  0.57948,  71.82498,  1.00,  1.00,  1.00,  0.2509,  0.63479
199, 1901,  30.52142,  0.07548,  62.22494,  1.00,  1.00,  1.00,  0.24564,  0.68615
200, 1904,  30.52142,  0.07548,  71.82498,  1.00,  1.00,  1.00,  0.24564,  0.63474
201, 1895,  31.23717,  0.57948,  79.65387,  1.00,  1.00,  1.00,  0.2509,  0.59372
202, 1904,  30.52142,  0.07548,  71.82498,  1.00,  1.00,  1.00,  0.24564,  0.63474
203, 1896,  30.52142,  0.07548,  80.20062,  1.00,  1.00,  1.00,  0.24564,  0.59034
204, 1904,  30.52142,  0.07548,  71.82498,  1.00,  1.00,  1.00,  0.24564,  0.63474
205, 1895,  31.23717,  0.57948,  79.65387,  1.00,  1.00,  1.00,  0.2509,  0.59372
206, 1903,  31.23717,  0.57948,  71.82498,  1.00,  1.00,  1.00,  0.2509,  0.63479
207, 1905,  124.95296,  0.04413,  50.78912,  1.00,  1.00,  1.00,  0.33837,  0.9068
208, 1906,  124.75294,  0.44747,  64.42467,  1.00,  1.00,  1.00,  0.34069,  0.77205
209, 1907,  124.95296,  0.04412,  64.62466,  1.00,  1.00,  1.00,  0.33837,  0.76973
210, 1906,  124.75294,  0.44747,  64.42467,  1.00,  1.00,  1.00,  0.34069,  0.77205
211, 1905,  124.95296,  0.04413,  50.78912,  1.00,  1.00,  1.00,  0.33837,  0.9068
212, 1908,  124.75294,  0.44747,  50.98912,  1.00,  1.00,  1.00,  0.34069,  0.90447
213, 1909,  99.17012,  0.44747,  64.42467,  1.00,  1.00,  1.00,  0.59222,  0.77205
214, 1907,  124.95296,  0.04412,  64.62466,  1.00,  1.00,  1.00,  0.33837,  0.76973
215, 1906,  124.75294,  0.44747,  64.42467,  1.00,  1.00,  1.00,  0.34069,  0.77205
216, 1907,  124.95296,  0.04412,  64.62466,  1.00,  1.00,  1.00,  0.33837,  0.76973
217, 1909,  99.17012,  0.44747,  64.42467,  1.00,  1.00,  1.00,  0.59222,  0.77205
218, 1910,  98.97011,  0.04412,  64.62466,  1.00,  1.00,  1.00,  0.59455,  0.76973
219, 1911,  99.17012,  0.44747,  50.98912,  1.00,  1.00,  1.00,  0.59222,  0.90447
220, 1910,  98.97011,  0.04412,  64.62466,  1.00,  1.00,  1.00,  0.59455,  0.76973
221, 1909,  99.17012,  0.44747,  64.42467,  1.00,  1.00,  1.00,  0.59222,  0.77205
222, 1910,  98.97011,  0.04412,  64.62466,  1.00,  1.00,  1.00,  0.59455,  0.76973
223, 1911,  99.17012,  0.44747,  50.98912,  1.00,  1.00,  1.00,  0.59222,  0.90447
224, 1912,  98.97011,  0.04413,  50.78912,  1.00,  1.00,  1.00,  0.59455,  0.9068
225, 1912,  98.97011,  0.04413,  50.78912,  1.00,  1.00,  1.00,  0.59455,  0.9068
226, 1908,  124.75294,  0.44747,  50.98912,  1.00,  1.00,  1.00,  0.34069,  0.90447
227, 1905,  124.95296,  0.04413,  50.78912,  1.00,  1.00,  1.00,  0.33837,  0.9068
228, 1908,  124.75294,  0.44747,  50.98912,  1.00,  1.00,  1.00,  0.34069,  0.90447
229, 1912,  98.97011,  0.04413,  50.78912,  1.00,  1.00,  1.00,  0.59455,  0.9068
230, 1911,  99.17012,  0.44747,  50.98912,  1.00,  1.00,  1.00,  0.59222,  0.90447
231, 1913,  126.32796,  0.04413,  48.12612,  1.00,  1.00,  1.00,  0.59822,  0.76794
232, 1914,  110.47792,  0.44747,  47.76778,  1.00,  1.00,  1.00,  0.74984,  0.77016
233, 1915,  110.22087,  0.04413,  48.12612,  1.00,  1.00,  1.00,  0.75262,  0.76798
234, 1914,  110.47792,  0.44747,  47.76778,  1.00,  1.00,  1.00,  0.74984,  0.77016
235, 1913,  126.32796,  0.04413,  48.12612,  1.00,  1.00,  1.00,  0.59822,  0.76794
236, 1916,  126.12794,  0.44747,  47.76778,  1.00,  1.00,  1.00,  0.60047,  0.77016
237, 1917,  112.88118,  0.44747,  38.45174,  1.00,  1.00,  1.00,  0.72691,  0.86049
238, 1915,  110.22087,  0.04413,  48.12612,  1.00,  1.00,  1.00,  0.75262,  0.76798
239, 1914,  110.47792,  0.44747,  47.76778,  1.00,  1.00,  1.00,  0.74984,  0.77016
240, 1915,  110.22087,  0.04413,  48.12612,  1.00,  1.00,  1.00,  0.75262,  0.76798
241, 1917,  112.88118,  0.44747,  38.45174,  1.00,  1.00,  1.00,  0.72691,  0.86049
242, 1918,  112.72557,  0.04413,  38.25174,  1.00,  1.00,  1.00,  0.72873,  0.86284
243, 1919,  126.12794,  0.44747,  38.45174,  1.00,  1.00,  1.00,  0.60049,  0.86053
244, 1918,  112.72557,  0.04413,  38.25174,  1.00,  1.00,  1.00,  0.72873,  0.86284
245, 1917,  112.88118,  0.44747,  38.45174,  1.00,  1.00,  1.00,  0.72691,  0.86049
246, 1918,  112.72557,  0.04413,  38.25174,  1.00,  1.00,  1.00,  0.72873,  0.86284
247, 1919,  126.12794,  0.44747,  38.45174,  1.00,  1.00,  1.00,  0.60049,  0.86053
248, 1920,  126.32796,  0.04413,  38.25174,  1.00,  1.00,  1.00,  0.59823,  0.86279
249, 1920,  126.32796,  0.04413,  38.25174,  1.00,  1.00,  1.00,  0.59823,  0.86279
250, 1916,  126.12794,  0.44747,  47.76778,  1.00,  1.00,  1.00,  0.60047,  0.77016
251, 1913,  126.32796,  0.04413,  48.12612,  1.00,  1.00,  1.00,  0.59822,  0.76794
252, 1916,  126.12794,  0.44747,  47.76778,  1.00,  1.00,  1.00,  0.60047,  0.77016
253, 1920,  126.32796,  0.04413,  38.25174,  1.00,  1.00,  1.00,  0.59823,  0.86279
254, 1919,  126.12794,  0.44747,  38.45174,  1.00,  1.00,  1.00,  0.60049,  0.86053
255, 1921,  99.12318,  0.04413,  38.25174,  1.00,  1.00,  1.00,  0.91185,  0.58857
256, 1922,  111.71449,  0.44747,  38.45174,  1.00,  1.00,  1.00,  0.7864,  0.59106
257, 1923,  111.97157,  0.04413,  38.25174,  1.00,  1.00,  1.00,  0.78347,  0.58857
258, 1922,  111.71449,  0.44747,  38.45174,  1.00,  1.00,  1.00,  0.7864,  0.59106
259, 1921,  99.12318,  0.04413,  38.25174,  1.00,  1.00,  1.00,  0.91185,  0.58857
260, 1924,  99.20601,  0.44747,  38.45174,  1.00,  1.00,  1.00,  0.91072,  0.59106
261, 1925,  109.31126,  0.44747,  47.76778,  1.00,  1.00,  1.00,  0.80819,  0.68647
262, 1923,  111.97157,  0.04413,  38.25174,  1.00,  1.00,  1.00,  0.78347,  0.58857
263, 1922,  111.71449,  0.44747,  38.45174,  1.00,  1.00,  1.00,  0.7864,  0.59106
264, 1923,  111.97157,  0.04413,  38.25174,  1.00,  1.00,  1.00,  0.78347,  0.58857
265, 1925,  109.31126,  0.44747,  47.76778,  1.00,  1.00,  1.00,  0.80819,  0.68647
266, 1926,  109.46684,  0.04413,  48.12612,  1.00,  1.00,  1.00,  0.80626,  0.6889
267, 1927,  98.44112,  0.44747,  47.76778,  1.00,  1.00,  1.00,  0.91794,  0.68647
268, 1926,  109.46684,  0.04413,  48.12612,  1.00,  1.00,  1.00,  0.80626,  0.6889
269, 1925,  109.31126,  0.44747,  47.76778,  1.00,  1.00,  1.00,  0.80819,  0.68647
270, 1926,  109.46684,  0.04413,  48.12612,  1.00,  1.00,  1.00,  0.80626,  0.6889
