VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_TEXCOORD0.x, in_TEXCOORD0.y
35, 15,  0.00377,  1.19999, -0.18729, -2.38651E-6,  0.00, -1.00,  0.4242,  0.1431
36, 16,  0.09904,  1.1648, -0.16176,  0.50,  0.00, -0.86603,  0.2867,  0.0776
37, 17,  0.00377,  1.1648, -0.18729, -2.38651E-6,  0.00, -1.00,  0.4242,  0.0776
38, 18,  0.00377,  1.19999, -0.18729, -2.38651E-6,  0.00, -1.00,  0.4242,  0.1431
39, 16,  0.09904,  1.1648, -0.16176,  0.50,  0.00, -0.86603,  0.2867,  0.0776
40, 18,  0.00377,  1.19999, -0.18729, -2.38651E-6,  0.00, -1.00,  0.4242,  0.1431
41, 19,  0.09904,  1.19999, -0.16176,  0.50,  0.00, -0.86603,  0.2867,  0.1431
42, 20,  0.16877,  1.1648, -0.09202,  0.86603,  0.00, -0.50,  0.1493,  0.0776
43, 16,  0.09904,  1.1648, -0.16176,  0.50,  0.00, -0.86603,  0.2867,  0.0776
44, 19,  0.09904,  1.19999, -0.16176,  0.50,  0.00, -0.86603,  0.2867,  0.1431
45, 20,  0.16877,  1.1648, -0.09202,  0.86603,  0.00, -0.50,  0.1493,  0.0776
46, 19,  0.09904,  1.19999, -0.16176,  0.50,  0.00, -0.86603,  0.2867,  0.1431
47, 21,  0.16877,  1.19999, -0.09202,  0.86603,  0.00, -0.50,  0.1493,  0.1431
48, 22,  0.1943,  1.1648,  0.00324,  1.00,  0.00, -1.18834E-6,  0.0118,  0.0776
49, 20,  0.16877,  1.1648, -0.09202,  0.86603,  0.00, -0.50,  0.1493,  0.0776
50, 21,  0.16877,  1.19999, -0.09202,  0.86603,  0.00, -0.50,  0.1493,  0.1431
51, 22,  0.1943,  1.1648,  0.00324,  1.00,  0.00, -1.18834E-6,  0.0118,  0.0776
52, 21,  0.16877,  1.19999, -0.09202,  0.86603,  0.00, -0.50,  0.1493,  0.1431
53, 23,  0.1943,  1.19999,  0.00324,  1.00,  0.00, -1.18834E-6,  0.0118,  0.1431
54, 24,  0.16877,  1.1648,  0.0985,  0.86602,  0.00,  0.50,  0.1493,  0.0776
55, 25,  0.1943,  1.1648,  0.00324,  1.00,  0.00, -1.18834E-6,  0.0118,  0.0776
56, 26,  0.1943,  1.19999,  0.00324,  1.00,  0.00, -1.18834E-6,  0.0118,  0.1431
57, 24,  0.16877,  1.1648,  0.0985,  0.86602,  0.00,  0.50,  0.1493,  0.0776
58, 26,  0.1943,  1.19999,  0.00324,  1.00,  0.00, -1.18834E-6,  0.0118,  0.1431
59, 27,  0.16877,  1.19999,  0.0985,  0.86602,  0.00,  0.50,  0.1493,  0.1431
60, 28,  0.09904,  1.1648,  0.16824,  0.50,  0.00,  0.86603,  0.2867,  0.0776
61, 24,  0.16877,  1.1648,  0.0985,  0.86602,  0.00,  0.50,  0.1493,  0.0776
62, 27,  0.16877,  1.19999,  0.0985,  0.86602,  0.00,  0.50,  0.1493,  0.1431
63, 28,  0.09904,  1.1648,  0.16824,  0.50,  0.00,  0.86603,  0.2867,  0.0776
64, 27,  0.16877,  1.19999,  0.0985,  0.86602,  0.00,  0.50,  0.1493,  0.1431
65, 29,  0.09904,  1.19999,  0.16824,  0.50,  0.00,  0.86603,  0.2867,  0.1431
66, 30,  0.00377,  1.1648,  0.19376, -2.38651E-6,  0.00,  1.00,  0.4242,  0.0776
67, 28,  0.09904,  1.1648,  0.16824,  0.50,  0.00,  0.86603,  0.2867,  0.0776
68, 29,  0.09904,  1.19999,  0.16824,  0.50,  0.00,  0.86603,  0.2867,  0.1431
69, 30,  0.00377,  1.1648,  0.19376, -2.38651E-6,  0.00,  1.00,  0.4242,  0.0776
70, 29,  0.09904,  1.19999,  0.16824,  0.50,  0.00,  0.86603,  0.2867,  0.1431
71, 31,  0.00377,  1.19999,  0.19376, -2.38651E-6,  0.00,  1.00,  0.4242,  0.1431
72, 32, -0.09149,  1.1648,  0.16824,  0.00, -1.00,  0.00,  0.7028,  0.0508
73, 33,  0.00377,  1.1648,  0.00324,  0.00, -1.00,  0.00,  0.7663,  0.0141
74, 34,  0.00377,  1.1648,  0.19376,  0.00, -1.00,  0.00,  0.6929,  0.0141
75, 35, -0.16122,  1.1648,  0.0985,  0.00, -1.00,  0.00,  0.7296,  0.0777
76, 33,  0.00377,  1.1648,  0.00324,  0.00, -1.00,  0.00,  0.7663,  0.0141
77, 32, -0.09149,  1.1648,  0.16824,  0.00, -1.00,  0.00,  0.7028,  0.0508
78, 36, -0.18675,  1.1648,  0.00324,  0.00, -1.00,  0.00,  0.7663,  0.0875
79, 33,  0.00377,  1.1648,  0.00324,  0.00, -1.00,  0.00,  0.7663,  0.0141
80, 35, -0.16122,  1.1648,  0.0985,  0.00, -1.00,  0.00,  0.7296,  0.0777
81, 37, -0.16122,  1.1648, -0.09202,  0.00, -1.00,  0.00,  0.7298,  0.0777
82, 38,  0.00377,  1.1648,  0.00324,  0.00, -1.00,  0.00,  0.7665,  0.0141
83, 39, -0.18675,  1.1648,  0.00324,  0.00, -1.00,  0.00,  0.7665,  0.0875
84, 40, -0.09149,  1.1648, -0.16176,  0.00, -1.00,  0.00,  0.703,  0.0508
85, 38,  0.00377,  1.1648,  0.00324,  0.00, -1.00,  0.00,  0.7665,  0.0141
86, 37, -0.16122,  1.1648, -0.09202,  0.00, -1.00,  0.00,  0.7298,  0.0777
87, 41,  0.00377,  1.1648, -0.18729,  0.00, -1.00,  0.00,  0.6932,  0.0141
88, 38,  0.00377,  1.1648,  0.00324,  0.00, -1.00,  0.00,  0.7665,  0.0141
89, 40, -0.09149,  1.1648, -0.16176,  0.00, -1.00,  0.00,  0.703,  0.0508
90, 42,  0.09904,  1.1648, -0.16176,  0.00, -1.00,  0.00,  0.703,  0.0508
91, 43,  0.00377,  1.1648,  0.00324,  0.00, -1.00,  0.00,  0.7665,  0.0141
92, 44,  0.00377,  1.1648, -0.18729,  0.00, -1.00,  0.00,  0.6932,  0.0141
93, 45,  0.16877,  1.1648, -0.09202,  0.00, -1.00,  0.00,  0.7298,  0.0776
94, 43,  0.00377,  1.1648,  0.00324,  0.00, -1.00,  0.00,  0.7665,  0.0141
95, 42,  0.09904,  1.1648, -0.16176,  0.00, -1.00,  0.00,  0.703,  0.0508
96, 46,  0.1943,  1.1648,  0.00324,  0.00, -1.00,  0.00,  0.7665,  0.0875
97, 43,  0.00377,  1.1648,  0.00324,  0.00, -1.00,  0.00,  0.7665,  0.0141
98, 45,  0.16877,  1.1648, -0.09202,  0.00, -1.00,  0.00,  0.7298,  0.0776
99, 47,  0.16877,  1.1648,  0.0985,  0.00, -1.00,  0.00,  0.7296,  0.0776
100, 48,  0.00377,  1.1648,  0.00324,  0.00, -1.00,  0.00,  0.7663,  0.0141
101, 49,  0.1943,  1.1648,  0.00324,  0.00, -1.00,  0.00,  0.7663,  0.0875
102, 50,  0.09904,  1.1648,  0.16824,  0.00, -1.00,  0.00,  0.7028,  0.0508
103, 48,  0.00377,  1.1648,  0.00324,  0.00, -1.00,  0.00,  0.7663,  0.0141
104, 47,  0.16877,  1.1648,  0.0985,  0.00, -1.00,  0.00,  0.7296,  0.0776
105, 51,  0.00377,  1.1648,  0.19376,  0.00, -1.00,  0.00,  0.6929,  0.0141
106, 48,  0.00377,  1.1648,  0.00324,  0.00, -1.00,  0.00,  0.7663,  0.0141
107, 50,  0.09904,  1.1648,  0.16824,  0.00, -1.00,  0.00,  0.7028,  0.0508
108, 52,  0.00377,  1.19999,  0.19376,  0.00,  1.00,  0.00,  0.7886,  0.1832
109, 53,  0.00377,  1.19999,  0.00324,  0.00,  1.00,  0.00,  0.9587,  0.1832
110, 54, -0.09149,  1.19999,  0.16824,  0.00,  1.00,  0.00,  0.8114,  0.0982
111, 54, -0.09149,  1.19999,  0.16824,  0.00,  1.00,  0.00,  0.8114,  0.0982
112, 53,  0.00377,  1.19999,  0.00324,  0.00,  1.00,  0.00,  0.9587,  0.1832
113, 55, -0.16122,  1.19999,  0.0985,  0.00,  1.00,  0.00,  0.8737,  0.036
114, 55, -0.16122,  1.19999,  0.0985,  0.00,  1.00,  0.00,  0.8737,  0.036
115, 53,  0.00377,  1.19999,  0.00324,  0.00,  1.00,  0.00,  0.9587,  0.1832
116, 56, -0.18675,  1.19999,  0.00324,  0.00,  1.00,  0.00,  0.9587,  0.0132
117, 57, -0.18675,  1.19999,  0.00324,  0.00,  1.00,  0.00,  0.9593,  0.0132
118, 58,  0.00377,  1.19999,  0.00324,  0.00,  1.00,  0.00,  0.9593,  0.1832
119, 59, -0.16122,  1.19999, -0.09202,  0.00,  1.00,  0.00,  0.8742,  0.036
120, 59, -0.16122,  1.19999, -0.09202,  0.00,  1.00,  0.00,  0.8742,  0.036
121, 58,  0.00377,  1.19999,  0.00324,  0.00,  1.00,  0.00,  0.9593,  0.1832
122, 60, -0.09149,  1.19999, -0.16176,  0.00,  1.00,  0.00,  0.812,  0.0982
123, 60, -0.09149,  1.19999, -0.16176,  0.00,  1.00,  0.00,  0.812,  0.0982
124, 58,  0.00377,  1.19999,  0.00324,  0.00,  1.00,  0.00,  0.9593,  0.1832
125, 61,  0.00377,  1.19999, -0.18729,  0.00,  1.00,  0.00,  0.7892,  0.1832
126, 62,  0.00377,  1.19999, -0.18729,  0.00,  1.00,  0.00,  0.7892,  0.1833
127, 63,  0.00377,  1.19999,  0.00324,  0.00,  1.00,  0.00,  0.9593,  0.1833
128, 64,  0.09904,  1.19999, -0.16176,  0.00,  1.00,  0.00,  0.812,  0.0983
129, 64,  0.09904,  1.19999, -0.16176,  0.00,  1.00,  0.00,  0.812,  0.0983
130, 63,  0.00377,  1.19999,  0.00324,  0.00,  1.00,  0.00,  0.9593,  0.1833
131, 65,  0.16877,  1.19999, -0.09202,  0.00,  1.00,  0.00,  0.8742,  0.036
132, 65,  0.16877,  1.19999, -0.09202,  0.00,  1.00,  0.00,  0.8742,  0.036
133, 63,  0.00377,  1.19999,  0.00324,  0.00,  1.00,  0.00,  0.9593,  0.1833
134, 66,  0.1943,  1.19999,  0.00324,  0.00,  1.00,  0.00,  0.9593,  0.0132
135, 67,  0.1943,  1.19999,  0.00324,  0.00,  1.00,  0.00,  0.9587,  0.0132
136, 68,  0.00377,  1.19999,  0.00324,  0.00,  1.00,  0.00,  0.9587,  0.1833
137, 69,  0.16877,  1.19999,  0.0985,  0.00,  1.00,  0.00,  0.8737,  0.036
138, 69,  0.16877,  1.19999,  0.0985,  0.00,  1.00,  0.00,  0.8737,  0.036
139, 68,  0.00377,  1.19999,  0.00324,  0.00,  1.00,  0.00,  0.9587,  0.1833
140, 70,  0.09904,  1.19999,  0.16824,  0.00,  1.00,  0.00,  0.8114,  0.0983
141, 70,  0.09904,  1.19999,  0.16824,  0.00,  1.00,  0.00,  0.8114,  0.0983
142, 68,  0.00377,  1.19999,  0.00324,  0.00,  1.00,  0.00,  0.9587,  0.1833
143, 71,  0.00377,  1.19999,  0.19376,  0.00,  1.00,  0.00,  0.7886,  0.1833
144, 72,  0.01742,  0.02836,  0.01619,  0.72538,  0.00,  0.68835,  0.0095,  0.0538
145, 73,  0.02258,  0.02836,  0.00274,  0.99966, -2.49864E-7, -0.02621,  0.0095,  0.0396
146, 74,  0.02258,  1.23612,  0.00274,  0.99966, -2.49864E-7, -0.02621,  0.5821,  0.0396
147, 72,  0.01742,  0.02836,  0.01619,  0.72538,  0.00,  0.68835,  0.0095,  0.0538
148, 74,  0.02258,  1.23612,  0.00274,  0.99966, -2.49864E-7, -0.02621,  0.5821,  0.0396
149, 75,  0.01742,  1.23612,  0.01619,  0.72538,  0.00,  0.68835,  0.5821,  0.0538
150, 76,  0.00427,  0.02836,  0.02205,  0.02615,  0.00,  0.99966,  0.0095,  0.068
151, 72,  0.01742,  0.02836,  0.01619,  0.72538,  0.00,  0.68835,  0.0095,  0.0538
152, 75,  0.01742,  1.23612,  0.01619,  0.72538,  0.00,  0.68835,  0.5821,  0.0538
153, 76,  0.00427,  0.02836,  0.02205,  0.02615,  0.00,  0.99966,  0.0095,  0.068
154, 75,  0.01742,  1.23612,  0.01619,  0.72538,  0.00,  0.68835,  0.5821,  0.0538
155, 77,  0.00427,  1.23612,  0.02205,  0.02615,  0.00,  0.99966,  0.5821,  0.068
156, 73,  0.02258,  0.02836,  0.00274,  0.99966, -2.49864E-7, -0.02621,  0.0095,  0.0396
157, 78,  0.01672,  1.23612, -0.01041,  0.68834, -3.47848E-7, -0.72539,  0.5821,  0.0254
158, 74,  0.02258,  1.23612,  0.00274,  0.99966, -2.49864E-7, -0.02621,  0.5821,  0.0396
159, 73,  0.02258,  0.02836,  0.00274,  0.99966, -2.49864E-7, -0.02621,  0.0095,  0.0396
160, 79,  0.01672,  0.02836, -0.01041,  0.68834, -3.47848E-7, -0.72539,  0.0095,  0.0254
161, 78,  0.01672,  1.23612, -0.01041,  0.68834, -3.47848E-7, -0.72539,  0.5821,  0.0254
162, 79,  0.01672,  0.02836, -0.01041,  0.68834, -3.47848E-7, -0.72539,  0.0095,  0.0254
163, 80,  0.00328,  1.23612, -0.01557, -0.02618,  0.00, -0.99966,  0.5821,  0.0112
164, 78,  0.01672,  1.23612, -0.01041,  0.68834, -3.47848E-7, -0.72539,  0.5821,  0.0254
165, 79,  0.01672,  0.02836, -0.01041,  0.68834, -3.47848E-7, -0.72539,  0.0095,  0.0254
166, 81,  0.00328,  0.02836, -0.01557, -0.02618,  0.00, -0.99966,  0.0095,  0.0112
167, 80,  0.00328,  1.23612, -0.01557, -0.02618,  0.00, -0.99966,  0.5821,  0.0112
168, 82, -0.00918,  0.02836,  0.01688, -0.68835,  0.00,  0.72538,  0.0095,  0.0547
169, 83,  0.00427,  0.02836,  0.02205,  0.02615,  0.00,  0.99966,  0.0095,  0.0689
170, 84,  0.00427,  1.23612,  0.02205,  0.02615,  0.00,  0.99966,  0.5821,  0.0689
171, 82, -0.00918,  0.02836,  0.01688, -0.68835,  0.00,  0.72538,  0.0095,  0.0547
172, 84,  0.00427,  1.23612,  0.02205,  0.02615,  0.00,  0.99966,  0.5821,  0.0689
173, 85, -0.00918,  1.23612,  0.01688, -0.68835,  0.00,  0.72538,  0.5821,  0.0547
174, 86, -0.01504,  0.02836,  0.00373, -0.99966,  0.00,  0.0262,  0.0095,  0.0405
175, 82, -0.00918,  0.02836,  0.01688, -0.68835,  0.00,  0.72538,  0.0095,  0.0547
176, 85, -0.00918,  1.23612,  0.01688, -0.68835,  0.00,  0.72538,  0.5821,  0.0547
177, 86, -0.01504,  0.02836,  0.00373, -0.99966,  0.00,  0.0262,  0.0095,  0.0405
178, 85, -0.00918,  1.23612,  0.01688, -0.68835,  0.00,  0.72538,  0.5821,  0.0547
179, 87, -0.01504,  1.23612,  0.00373, -0.99966,  0.00,  0.0262,  0.5821,  0.0405
180, 88, -0.00988,  0.02836, -0.00971, -0.72537,  0.00, -0.68836,  0.0095,  0.0263
181, 86, -0.01504,  0.02836,  0.00373, -0.99966,  0.00,  0.0262,  0.0095,  0.0405
182, 87, -0.01504,  1.23612,  0.00373, -0.99966,  0.00,  0.0262,  0.5821,  0.0405
183, 88, -0.00988,  0.02836, -0.00971, -0.72537,  0.00, -0.68836,  0.0095,  0.0263
184, 87, -0.01504,  1.23612,  0.00373, -0.99966,  0.00,  0.0262,  0.5821,  0.0405
185, 89, -0.00988,  1.23612, -0.00971, -0.72537,  0.00, -0.68836,  0.5821,  0.0263
186, 90,  0.00328,  0.02836, -0.01557, -0.02618,  0.00, -0.99966,  0.0095,  0.0121
187, 88, -0.00988,  0.02836, -0.00971, -0.72537,  0.00, -0.68836,  0.0095,  0.0263
188, 89, -0.00988,  1.23612, -0.00971, -0.72537,  0.00, -0.68836,  0.5821,  0.0263
189, 90,  0.00328,  0.02836, -0.01557, -0.02618,  0.00, -0.99966,  0.0095,  0.0121
190, 89, -0.00988,  1.23612, -0.00971, -0.72537,  0.00, -0.68836,  0.5821,  0.0263
191, 91,  0.00328,  1.23612, -0.01557, -0.02618,  0.00, -0.99966,  0.5821,  0.0121
192, 92, -0.01096,  0.40707,  0.02875, -0.50002,  0.00,  0.86601,  0.087,  0.1844
193, 93,  0.00377,  0.40707,  0.0327, -0.00002,  0.00,  1.00,  0.0132,  0.1844
194, 94,  0.00377,  0.42647,  0.0327, -0.00002,  0.00,  1.00,  0.0132,  0.1536
195, 92, -0.01096,  0.40707,  0.02875, -0.50002,  0.00,  0.86601,  0.087,  0.1844
196, 94,  0.00377,  0.42647,  0.0327, -0.00002,  0.00,  1.00,  0.0132,  0.1536
197, 95, -0.01096,  0.42647,  0.02875, -0.50002,  0.00,  0.86601,  0.087,  0.1536
198, 96, -0.02174,  0.40707,  0.01797, -0.86603,  0.00,  0.49999,  0.1608,  0.1844
199, 92, -0.01096,  0.40707,  0.02875, -0.50002,  0.00,  0.86601,  0.087,  0.1844
200, 95, -0.01096,  0.42647,  0.02875, -0.50002,  0.00,  0.86601,  0.087,  0.1536
201, 96, -0.02174,  0.40707,  0.01797, -0.86603,  0.00,  0.49999,  0.1608,  0.1844
202, 95, -0.01096,  0.42647,  0.02875, -0.50002,  0.00,  0.86601,  0.087,  0.1536
203, 97, -0.02174,  0.42647,  0.01797, -0.86603,  0.00,  0.49999,  0.1608,  0.1536
204, 98, -0.02569,  0.40707,  0.00324, -1.00,  0.00,  1.27674E-6,  0.2347,  0.1844
205, 96, -0.02174,  0.40707,  0.01797, -0.86603,  0.00,  0.49999,  0.1608,  0.1844
206, 97, -0.02174,  0.42647,  0.01797, -0.86603,  0.00,  0.49999,  0.1608,  0.1536
207, 98, -0.02569,  0.40707,  0.00324, -1.00,  0.00,  1.27674E-6,  0.2347,  0.1844
208, 97, -0.02174,  0.42647,  0.01797, -0.86603,  0.00,  0.49999,  0.1608,  0.1536
209, 99, -0.02569,  0.42647,  0.00324, -1.00,  0.00,  1.27674E-6,  0.2347,  0.1536
210, 100, -0.02174,  0.40707, -0.01149, -0.86602,  0.00, -0.50001,  0.1608,  0.1844
211, 101, -0.02569,  0.40707,  0.00324, -1.00,  0.00,  1.27674E-6,  0.2347,  0.1844
212, 102, -0.02569,  0.42647,  0.00324, -1.00,  0.00,  1.27674E-6,  0.2347,  0.1536
213, 100, -0.02174,  0.40707, -0.01149, -0.86602,  0.00, -0.50001,  0.1608,  0.1844
214, 102, -0.02569,  0.42647,  0.00324, -1.00,  0.00,  1.27674E-6,  0.2347,  0.1536
215, 103, -0.02174,  0.42647, -0.01149, -0.86602,  0.00, -0.50001,  0.1608,  0.1536
216, 104, -0.01096,  0.40707, -0.02228, -0.50,  0.00, -0.86602,  0.087,  0.1844
217, 100, -0.02174,  0.40707, -0.01149, -0.86602,  0.00, -0.50001,  0.1608,  0.1844
218, 103, -0.02174,  0.42647, -0.01149, -0.86602,  0.00, -0.50001,  0.1608,  0.1536
219, 104, -0.01096,  0.40707, -0.02228, -0.50,  0.00, -0.86602,  0.087,  0.1844
220, 103, -0.02174,  0.42647, -0.01149, -0.86602,  0.00, -0.50001,  0.1608,  0.1536
221, 105, -0.01096,  0.42647, -0.02228, -0.50,  0.00, -0.86602,  0.087,  0.1536
222, 106,  0.00377,  0.40707, -0.02622, -0.00002,  0.00, -1.00,  0.0132,  0.1844
223, 104, -0.01096,  0.40707, -0.02228, -0.50,  0.00, -0.86602,  0.087,  0.1844
224, 105, -0.01096,  0.42647, -0.02228, -0.50,  0.00, -0.86602,  0.087,  0.1536
225, 106,  0.00377,  0.40707, -0.02622, -0.00002,  0.00, -1.00,  0.0132,  0.1844
226, 105, -0.01096,  0.42647, -0.02228, -0.50,  0.00, -0.86602,  0.087,  0.1536
227, 107,  0.00377,  0.42647, -0.02622, -0.00002,  0.00, -1.00,  0.0132,  0.1536
228, 108,  0.0185,  0.40707, -0.02228,  0.50,  0.00, -0.86602,  0.087,  0.1844
229, 109,  0.00377,  0.40707, -0.02622, -0.00002,  0.00, -1.00,  0.0132,  0.1844
230, 110,  0.00377,  0.42647, -0.02622, -0.00002,  0.00, -1.00,  0.0132,  0.1536
231, 108,  0.0185,  0.40707, -0.02228,  0.50,  0.00, -0.86602,  0.087,  0.1844
232, 110,  0.00377,  0.42647, -0.02622, -0.00002,  0.00, -1.00,  0.0132,  0.1536
233, 111,  0.0185,  0.42647, -0.02228,  0.50,  0.00, -0.86602,  0.087,  0.1536
234, 112,  0.02929,  0.40707, -0.01149,  0.86604,  0.00, -0.49998,  0.1608,  0.1844
235, 108,  0.0185,  0.40707, -0.02228,  0.50,  0.00, -0.86602,  0.087,  0.1844
236, 111,  0.0185,  0.42647, -0.02228,  0.50,  0.00, -0.86602,  0.087,  0.1536
237, 112,  0.02929,  0.40707, -0.01149,  0.86604,  0.00, -0.49998,  0.1608,  0.1844
238, 111,  0.0185,  0.42647, -0.02228,  0.50,  0.00, -0.86602,  0.087,  0.1536
239, 113,  0.02929,  0.42647, -0.01149,  0.86604,  0.00, -0.49998,  0.1608,  0.1536
240, 114,  0.03323,  0.40707,  0.00324,  1.00,  0.00,  1.29637E-6,  0.2347,  0.1844
241, 112,  0.02929,  0.40707, -0.01149,  0.86604,  0.00, -0.49998,  0.1608,  0.1844
242, 113,  0.02929,  0.42647, -0.01149,  0.86604,  0.00, -0.49998,  0.1608,  0.1536
243, 114,  0.03323,  0.40707,  0.00324,  1.00,  0.00,  1.29637E-6,  0.2347,  0.1844
244, 113,  0.02929,  0.42647, -0.01149,  0.86604,  0.00, -0.49998,  0.1608,  0.1536
245, 115,  0.03323,  0.42647,  0.00324,  1.00,  0.00,  1.29637E-6,  0.2347,  0.1536
246, 116,  0.02929,  0.40707,  0.01797,  0.86605,  0.00,  0.49996,  0.1608,  0.1844
247, 117,  0.03323,  0.40707,  0.00324,  1.00,  0.00,  1.29637E-6,  0.2347,  0.1844
248, 118,  0.03323,  0.42647,  0.00324,  1.00,  0.00,  1.29637E-6,  0.2347,  0.1536
249, 116,  0.02929,  0.40707,  0.01797,  0.86605,  0.00,  0.49996,  0.1608,  0.1844
250, 118,  0.03323,  0.42647,  0.00324,  1.00,  0.00,  1.29637E-6,  0.2347,  0.1536
251, 119,  0.02929,  0.42647,  0.01797,  0.86605,  0.00,  0.49996,  0.1608,  0.1536
252, 120,  0.0185,  0.40707,  0.02875,  0.50002,  0.00,  0.86601,  0.087,  0.1844
253, 116,  0.02929,  0.40707,  0.01797,  0.86605,  0.00,  0.49996,  0.1608,  0.1844
254, 119,  0.02929,  0.42647,  0.01797,  0.86605,  0.00,  0.49996,  0.1608,  0.1536
255, 120,  0.0185,  0.40707,  0.02875,  0.50002,  0.00,  0.86601,  0.087,  0.1844
256, 119,  0.02929,  0.42647,  0.01797,  0.86605,  0.00,  0.49996,  0.1608,  0.1536
257, 121,  0.0185,  0.42647,  0.02875,  0.50002,  0.00,  0.86601,  0.087,  0.1536
258, 122,  0.00377,  0.40707,  0.0327, -0.00002,  0.00,  1.00,  0.0132,  0.1844
259, 120,  0.0185,  0.40707,  0.02875,  0.50002,  0.00,  0.86601,  0.087,  0.1844
260, 121,  0.0185,  0.42647,  0.02875,  0.50002,  0.00,  0.86601,  0.087,  0.1536
261, 122,  0.00377,  0.40707,  0.0327, -0.00002,  0.00,  1.00,  0.0132,  0.1844
262, 121,  0.0185,  0.42647,  0.02875,  0.50002,  0.00,  0.86601,  0.087,  0.1536
263, 123,  0.00377,  0.42647,  0.0327, -0.00002,  0.00,  1.00,  0.0132,  0.1536
264, 124, -0.01096,  0.40707,  0.02875,  0.00, -1.00,  0.00,  0.8386,  0.0512
265, 125,  0.00377,  0.40707,  0.00324,  0.00, -1.00,  0.00,  0.7803,  0.017
266, 126,  0.00377,  0.40707,  0.0327,  0.00, -1.00,  0.00,  0.8478,  0.017
267, 127, -0.02174,  0.40707,  0.01797,  0.00, -1.00,  0.00,  0.8129,  0.0743
