VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_TEXCOORD0.x, in_TEXCOORD0.y
22, 11,  0.68614,  0.87428,  0.06523,  0.00,  1.00,  0.00,  0.30675,  0.96307
23, 8,  0.62487,  0.87428,  0.06523,  0.06536,  0.99786,  0.00,  0.3639,  0.97618
24, 12,  0.02608,  0.94712, -0.0137,  0.00,  1.00,  0.00,  0.87578,  0.99559
25, 5, -1.93177E-9,  0.94712,  0.04419,  0.00,  1.00,  0.00,  0.89791,  0.95837
26, 4,  0.02608,  0.94712,  0.01744,  0.00,  1.00,  0.00,  0.87578,  0.97618
27, 12,  0.02608,  0.94712, -0.0137,  0.00,  1.00,  0.00,  0.87578,  0.99559
28, 13,  5.98650E-10,  0.94712, -0.0137,  0.00,  1.00,  0.00,  0.89791,  0.99559
29, 5, -1.93177E-9,  0.94712,  0.04419,  0.00,  1.00,  0.00,  0.89791,  0.95837
30, 14,  0.02608,  0.88267,  0.01744,  0.00,  0.00, -1.00,  0.31524,  0.92117
31, 15,  0.02608,  0.94712,  0.01744,  0.00,  0.00, -1.00,  0.31524,  0.95837
32, 16,  0.05671,  0.94712,  0.01744,  0.03975,  0.00054, -0.99921,  0.3639,  0.95837
33, 14,  0.02608,  0.88267,  0.01744,  0.00,  0.00, -1.00,  0.31524,  0.92117
34, 16,  0.05671,  0.94712,  0.01744,  0.03975,  0.00054, -0.99921,  0.3639,  0.95837
35, 17,  0.05671,  0.88267,  0.01744,  0.04298, -0.00058, -0.99908,  0.3639,  0.92117
36, 18,  0.06797,  0.89744,  0.01836,  0.0823, -0.00081, -0.99661,  0.37501,  0.9301
37, 17,  0.05671,  0.88267,  0.01744,  0.04298, -0.00058, -0.99908,  0.3639,  0.92117
38, 16,  0.05671,  0.94712,  0.01744,  0.03975,  0.00054, -0.99921,  0.3639,  0.95837
39, 18,  0.06797,  0.89744,  0.01836,  0.0823, -0.00081, -0.99661,  0.37501,  0.9301
40, 16,  0.05671,  0.94712,  0.01744,  0.03975,  0.00054, -0.99921,  0.3639,  0.95837
41, 19,  0.06797,  0.92949,  0.01836,  0.08254,  0.00083, -0.99659,  0.37482,  0.94943
42, 20,  0.62487,  0.80983,  0.06523,  0.03979,  0.00051, -0.99921,  0.84977,  0.92117
43, 17,  0.05671,  0.88267,  0.01744,  0.04298, -0.00058, -0.99908,  0.3639,  0.92117
44, 18,  0.06797,  0.89744,  0.01836,  0.0823, -0.00081, -0.99661,  0.37501,  0.9301
45, 20,  0.62487,  0.80983,  0.06523,  0.03979,  0.00051, -0.99921,  0.84977,  0.92117
46, 18,  0.06797,  0.89744,  0.01836,  0.0823, -0.00081, -0.99661,  0.37501,  0.9301
47, 21,  0.61361,  0.82754,  0.06431,  0.0826,  0.00089, -0.99658,  0.8411,  0.9301
48, 20,  0.62487,  0.80983,  0.06523,  0.03979,  0.00051, -0.99921,  0.84977,  0.92117
49, 21,  0.61361,  0.82754,  0.06431,  0.0826,  0.00089, -0.99658,  0.8411,  0.9301
50, 22,  0.61361,  0.85952,  0.06431,  0.08234, -0.00087, -0.9966,  0.8411,  0.94943
51, 20,  0.62487,  0.80983,  0.06523,  0.03979,  0.00051, -0.99921,  0.84977,  0.92117
52, 22,  0.61361,  0.85952,  0.06431,  0.08234, -0.00087, -0.9966,  0.8411,  0.94943
53, 23,  0.62487,  0.87428,  0.06523,  0.04302, -0.00057, -0.99907,  0.84977,  0.95837
54, 19,  0.06797,  0.92949,  0.01836,  0.08254,  0.00083, -0.99659,  0.37482,  0.94943
55, 16,  0.05671,  0.94712,  0.01744,  0.03975,  0.00054, -0.99921,  0.3639,  0.95837
56, 23,  0.62487,  0.87428,  0.06523,  0.04302, -0.00057, -0.99907,  0.84977,  0.95837
57, 19,  0.06797,  0.92949,  0.01836,  0.08254,  0.00083, -0.99659,  0.37482,  0.94943
58, 23,  0.62487,  0.87428,  0.06523,  0.04302, -0.00057, -0.99907,  0.84977,  0.95837
59, 22,  0.61361,  0.85952,  0.06431,  0.08234, -0.00087, -0.9966,  0.8411,  0.94943
60, 24,  0.68614,  0.80983,  0.06523,  0.00,  0.00, -1.00,  0.89791,  0.92117
61, 20,  0.62487,  0.80983,  0.06523,  0.03979,  0.00051, -0.99921,  0.84977,  0.92117
62, 23,  0.62487,  0.87428,  0.06523,  0.04302, -0.00057, -0.99907,  0.84977,  0.95837
63, 24,  0.68614,  0.80983,  0.06523,  0.00,  0.00, -1.00,  0.89791,  0.92117
64, 23,  0.62487,  0.87428,  0.06523,  0.04302, -0.00057, -0.99907,  0.84977,  0.95837
65, 25,  0.68614,  0.87428,  0.06523,  0.00,  0.00, -1.00,  0.89791,  0.95837
66, 26,  0.62487,  0.80983,  0.06523, -0.06536, -0.99786,  0.00,  0.3639,  0.90398
67, 27,  0.62487,  0.80983,  0.09199, -0.06198, -0.99808,  0.00,  0.3639,  0.92117
68, 28,  0.05671,  0.88267,  0.04419, -0.06535, -0.99786,  0.00,  0.84977,  0.92117
69, 26,  0.62487,  0.80983,  0.06523, -0.06536, -0.99786,  0.00,  0.3639,  0.90398
70, 28,  0.05671,  0.88267,  0.04419, -0.06535, -0.99786,  0.00,  0.84977,  0.92117
71, 29,  0.05671,  0.88267,  0.01744, -0.06198, -0.99808,  0.00,  0.84977,  0.90398
72, 27,  0.62487,  0.80983,  0.09199, -0.06198, -0.99808,  0.00,  0.3639,  0.92117
73, 26,  0.62487,  0.80983,  0.06523, -0.06536, -0.99786,  0.00,  0.3639,  0.90398
74, 30,  0.68614,  0.80983,  0.06523,  0.00, -1.00,  0.00,  0.30675,  0.91519
75, 27,  0.62487,  0.80983,  0.09199, -0.06198, -0.99808,  0.00,  0.3639,  0.92117
76, 30,  0.68614,  0.80983,  0.06523,  0.00, -1.00,  0.00,  0.30675,  0.91519
77, 31,  0.68614,  0.80983,  0.09199,  0.00, -1.00,  0.00,  0.31524,  0.92117
78, 32, -1.93177E-9,  0.88267,  0.04419,  0.00, -1.00,  0.00,  0.89791,  0.92117
79, 29,  0.05671,  0.88267,  0.01744, -0.06198, -0.99808,  0.00,  0.84977,  0.90398
80, 28,  0.05671,  0.88267,  0.04419, -0.06535, -0.99786,  0.00,  0.84977,  0.92117
81, 32, -1.93177E-9,  0.88267,  0.04419,  0.00, -1.00,  0.00,  0.89791,  0.92117
82, 33,  0.02608,  0.88267,  0.01744,  0.00, -1.00,  0.00,  0.87578,  0.90398
83, 29,  0.05671,  0.88267,  0.01744, -0.06198, -0.99808,  0.00,  0.84977,  0.90398
84, 33,  0.02608,  0.88267,  0.01744,  0.00, -1.00,  0.00,  0.87578,  0.90398
85, 32, -1.93177E-9,  0.88267,  0.04419,  0.00, -1.00,  0.00,  0.89791,  0.92117
86, 34,  5.98650E-10,  0.88267, -0.0137,  0.00, -1.00,  0.00,  0.89791,  0.88604
87, 33,  0.02608,  0.88267,  0.01744,  0.00, -1.00,  0.00,  0.87578,  0.90398
88, 34,  5.98650E-10,  0.88267, -0.0137,  0.00, -1.00,  0.00,  0.89791,  0.88604
89, 35,  0.02608,  0.88267, -0.0137,  0.00, -1.00,  0.00,  0.87578,  0.88604
90, 36,  0.05671,  0.88267,  0.04419, -0.04497, -0.0014,  0.99899,  0.84977,  0.92117
91, 37,  0.05671,  0.94712,  0.04419, -0.04116,  0.00125,  0.99915,  0.84977,  0.95837
92, 38, -1.93177E-9,  0.94712,  0.04419,  0.00,  0.00,  1.00,  0.89791,  0.95837
93, 36,  0.05671,  0.88267,  0.04419, -0.04497, -0.0014,  0.99899,  0.84977,  0.92117
94, 38, -1.93177E-9,  0.94712,  0.04419,  0.00,  0.00,  1.00,  0.89791,  0.95837
95, 39, -1.93177E-9,  0.88267,  0.04419,  0.00,  0.00,  1.00,  0.89791,  0.92117
96, 40,  0.06682,  0.92949,  0.04511, -0.08714,  0.00187,  0.99619,  0.8411,  0.94943
97, 37,  0.05671,  0.94712,  0.04419, -0.04116,  0.00125,  0.99915,  0.84977,  0.95837
98, 36,  0.05671,  0.88267,  0.04419, -0.04497, -0.0014,  0.99899,  0.84977,  0.92117
99, 40,  0.06682,  0.92949,  0.04511, -0.08714,  0.00187,  0.99619,  0.8411,  0.94943
100, 36,  0.05671,  0.88267,  0.04419, -0.04497, -0.0014,  0.99899,  0.84977,  0.92117
101, 41,  0.06682,  0.89744,  0.04511, -0.0877, -0.00185,  0.99615,  0.8411,  0.9301
102, 42,  0.62487,  0.87428,  0.09199, -0.04256,  0.00097,  0.99909,  0.3639,  0.95837
103, 37,  0.05671,  0.94712,  0.04419, -0.04116,  0.00125,  0.99915,  0.84977,  0.95837
104, 40,  0.06682,  0.92949,  0.04511, -0.08714,  0.00187,  0.99619,  0.8411,  0.94943
105, 42,  0.62487,  0.87428,  0.09199, -0.04256,  0.00097,  0.99909,  0.3639,  0.95837
106, 40,  0.06682,  0.92949,  0.04511, -0.08714,  0.00187,  0.99619,  0.8411,  0.94943
107, 43,  0.61251,  0.85952,  0.091, -0.08142,  0.00146,  0.99668,  0.37482,  0.94943
108, 42,  0.62487,  0.87428,  0.09199, -0.04256,  0.00097,  0.99909,  0.3639,  0.95837
109, 43,  0.61251,  0.85952,  0.091, -0.08142,  0.00146,  0.99668,  0.37482,  0.94943
110, 44,  0.61251,  0.82754,  0.091, -0.08184, -0.00151,  0.99664,  0.37501,  0.9301
111, 42,  0.62487,  0.87428,  0.09199, -0.04256,  0.00097,  0.99909,  0.3639,  0.95837
112, 44,  0.61251,  0.82754,  0.091, -0.08184, -0.00151,  0.99664,  0.37501,  0.9301
113, 45,  0.62487,  0.80983,  0.09199, -0.03945, -0.00089,  0.99922,  0.3639,  0.92117
114, 41,  0.06682,  0.89744,  0.04511, -0.0877, -0.00185,  0.99615,  0.8411,  0.9301
115, 36,  0.05671,  0.88267,  0.04419, -0.04497, -0.0014,  0.99899,  0.84977,  0.92117
116, 45,  0.62487,  0.80983,  0.09199, -0.03945, -0.00089,  0.99922,  0.3639,  0.92117
117, 41,  0.06682,  0.89744,  0.04511, -0.0877, -0.00185,  0.99615,  0.8411,  0.9301
118, 45,  0.62487,  0.80983,  0.09199, -0.03945, -0.00089,  0.99922,  0.3639,  0.92117
119, 44,  0.61251,  0.82754,  0.091, -0.08184, -0.00151,  0.99664,  0.37501,  0.9301
120, 42,  0.62487,  0.87428,  0.09199, -0.04256,  0.00097,  0.99909,  0.3639,  0.95837
121, 45,  0.62487,  0.80983,  0.09199, -0.03945, -0.00089,  0.99922,  0.3639,  0.92117
122, 46,  0.68614,  0.80983,  0.09199,  0.00,  0.00,  1.00,  0.31524,  0.92117
123, 42,  0.62487,  0.87428,  0.09199, -0.04256,  0.00097,  0.99909,  0.3639,  0.95837
124, 46,  0.68614,  0.80983,  0.09199,  0.00,  0.00,  1.00,  0.31524,  0.92117
125, 47,  0.68614,  0.87428,  0.09199,  0.00,  0.00,  1.00,  0.31524,  0.95837
126, 48,  0.68614,  0.80983,  0.09199,  1.00,  0.00,  0.00,  0.31524,  0.92117
127, 49,  0.68614,  0.80983,  0.06523,  1.00,  0.00,  0.00,  0.30675,  0.91519
128, 50,  0.68614,  0.87428,  0.06523,  1.00,  0.00,  0.00,  0.30675,  0.96307
129, 48,  0.68614,  0.80983,  0.09199,  1.00,  0.00,  0.00,  0.31524,  0.92117
130, 50,  0.68614,  0.87428,  0.06523,  1.00,  0.00,  0.00,  0.30675,  0.96307
131, 51,  0.68614,  0.87428,  0.09199,  1.00,  0.00,  0.00,  0.31524,  0.95837
132, 52,  0.61251,  0.82754,  0.091, -0.99915,  0.00, -0.04123,  0.61712,  0.93414
133, 53,  0.61251,  0.85952,  0.091, -0.99915,  0.00, -0.04123,  0.60824,  0.93414
134, 54,  0.61361,  0.85952,  0.06431, -0.99915,  0.00, -0.04123,  0.60824,  0.94567
135, 52,  0.61251,  0.82754,  0.091, -0.99915,  0.00, -0.04123,  0.61712,  0.93414
136, 54,  0.61361,  0.85952,  0.06431, -0.99915,  0.00, -0.04123,  0.60824,  0.94567
137, 55,  0.61361,  0.82754,  0.06431, -0.99915,  0.00, -0.04123,  0.61726,  0.94567
138, 56,  0.61361,  0.85952,  0.06431, -0.12675, -0.99192, -0.00524,  0.60824,  0.94567
139, 57,  0.61251,  0.85952,  0.091, -0.12675, -0.99192, -0.00523,  0.60824,  0.93414
140, 58,  0.06682,  0.92949,  0.04511, -0.12674, -0.99192, -0.00545,  0.38945,  0.93414
141, 56,  0.61361,  0.85952,  0.06431, -0.12675, -0.99192, -0.00524,  0.60824,  0.94567
142, 58,  0.06682,  0.92949,  0.04511, -0.12674, -0.99192, -0.00545,  0.38945,  0.93414
143, 59,  0.06797,  0.92949,  0.01836, -0.12674, -0.99192, -0.00545,  0.38961,  0.94567
144, 60,  0.06797,  0.92949,  0.01836,  0.99908,  0.00,  0.04299,  0.38961,  0.94567
145, 61,  0.06682,  0.92949,  0.04511,  0.99908,  0.00,  0.04299,  0.38945,  0.93414
146, 62,  0.06682,  0.89744,  0.04511,  0.99908,  0.00,  0.04299,  0.3805,  0.93414
147, 60,  0.06797,  0.92949,  0.01836,  0.99908,  0.00,  0.04299,  0.38961,  0.94567
148, 62,  0.06682,  0.89744,  0.04511,  0.99908,  0.00,  0.04299,  0.3805,  0.93414
149, 63,  0.06797,  0.89744,  0.01836,  0.99908,  0.00,  0.04299,  0.38066,  0.94567
150, 64,  0.61361,  0.82754,  0.06431,  0.12662,  0.99194,  0.00523,  0.61726,  0.94567
151, 65,  0.06797,  0.89744,  0.01836,  0.12661,  0.99194,  0.00545,  0.83587,  0.94568
152, 66,  0.06682,  0.89744,  0.04511,  0.12661,  0.99194,  0.00544,  0.83575,  0.93414
153, 64,  0.61361,  0.82754,  0.06431,  0.12662,  0.99194,  0.00523,  0.61726,  0.94567
154, 66,  0.06682,  0.89744,  0.04511,  0.12661,  0.99194,  0.00544,  0.83575,  0.93414
155, 67,  0.61251,  0.82754,  0.091,  0.12662,  0.99194,  0.00523,  0.61712,  0.93414
156, 68,  0.42696,  1.1185,  0.08507,  0.00,  0.99753, -0.07029,  0.01797,  0.30936
157, 69,  0.42696,  1.11668,  0.05923,  0.00,  0.99753, -0.07029,  0.01797,  0.3226
158, 70, -2.58907E-9,  1.11668,  0.05923,  0.00,  0.99753, -0.07029,  0.32547,  0.3226
159, 68,  0.42696,  1.1185,  0.08507,  0.00,  0.99753, -0.07029,  0.01797,  0.30936
160, 70, -2.58907E-9,  1.11668,  0.05923,  0.00,  0.99753, -0.07029,  0.32547,  0.3226
161, 71, -3.71848E-9,  1.1185,  0.08507,  0.00,  0.99753, -0.07029,  0.32547,  0.30936
162, 72,  0.42696,  1.1185,  0.08507,  1.00,  0.00,  0.00,  0.01797,  0.30936
163, 73,  0.42696,  0.71318,  0.14155,  1.00,  0.00,  0.00,  0.01797,  0.01696
164, 74,  0.42696,  0.71131,  0.11571,  1.00,  0.00,  0.00,  0.0046,  0.01696
165, 72,  0.42696,  1.1185,  0.08507,  1.00,  0.00,  0.00,  0.01797,  0.30936
166, 74,  0.42696,  0.71131,  0.11571,  1.00,  0.00,  0.00,  0.0046,  0.01696
167, 75,  0.42696,  1.11668,  0.05923,  1.00,  0.00,  0.00,  0.0046,  0.30936
168, 76,  0.42696,  0.71131,  0.11571,  0.00, -0.99739,  0.07223,  0.01797,  0.01696
169, 77,  0.42696,  0.71318,  0.14155,  0.00, -0.99739,  0.07223,  0.01797,  0.0038
170, 78, -6.18721E-9,  0.71318,  0.14155,  0.00, -0.99739,  0.07223,  0.32547,  0.0038
171, 76,  0.42696,  0.71131,  0.11571,  0.00, -0.99739,  0.07223,  0.01797,  0.01696
172, 78, -6.18721E-9,  0.71318,  0.14155,  0.00, -0.99739,  0.07223,  0.32547,  0.0038
173, 79, -5.05778E-9,  0.71131,  0.11571,  0.00, -0.99739,  0.07223,  0.32547,  0.01696
174, 80,  0.42696,  0.71131,  0.11571,  0.00, -0.13799, -0.99043,  0.39957,  0.67301
175, 81, -5.05778E-9,  0.71131,  0.11571,  0.00, -0.13799, -0.99043,  0.39962,  0.59497
176, 82, -2.58907E-9,  1.11668,  0.05923,  0.00, -0.138, -0.99043,  0.47487,  0.59497
177, 80,  0.42696,  0.71131,  0.11571,  0.00, -0.13799, -0.99043,  0.39957,  0.67301
178, 82, -2.58907E-9,  1.11668,  0.05923,  0.00, -0.138, -0.99043,  0.47487,  0.59497
179, 83,  0.42696,  1.11668,  0.05923,  0.00, -0.138, -0.99043,  0.47489,  0.67301
180, 84,  0.42696,  1.1185,  0.08507,  0.00,  0.13801,  0.99043,  0.01797,  0.30936
181, 85, -3.71848E-9,  1.1185,  0.08507,  0.00,  0.13801,  0.99043,  0.32547,  0.30936
182, 86, -6.18721E-9,  0.71318,  0.14155,  0.00,  0.13801,  0.99043,  0.32547,  0.01696
183, 84,  0.42696,  1.1185,  0.08507,  0.00,  0.13801,  0.99043,  0.01797,  0.30936
184, 86, -6.18721E-9,  0.71318,  0.14155,  0.00,  0.13801,  0.99043,  0.32547,  0.01696
185, 87,  0.42696,  0.71318,  0.14155,  0.00,  0.13801,  0.99043,  0.01797,  0.01696
186, 88,  0.91544,  0.71639,  0.17367,  0.083, -0.15967, -0.98368,  0.30536,  0.67303
187, 89,  0.48923,  0.71341,  0.13823,  0.08291, -0.15979, -0.98366,  0.39482,  0.67303
188, 90,  0.48923,  1.02415,  0.08775,  0.08297, -0.15972, -0.98367,  0.39482,  0.59476
189, 88,  0.91544,  0.71639,  0.17367,  0.083, -0.15967, -0.98368,  0.30536,  0.67303
190, 90,  0.48923,  1.02415,  0.08775,  0.08297, -0.15972, -0.98367,  0.39482,  0.59476
191, 91,  0.91544,  1.02708,  0.12326,  0.08305, -0.1596, -0.98368,  0.30536,  0.59476
192, 92,  0.91434,  1.0287,  0.14903, -0.08308,  0.15956,  0.98369,  0.02004,  0.61336
193, 93,  0.48813,  1.02572,  0.11352, -0.08307,  0.15956,  0.98369,  0.02004,  0.97612
194, 94,  0.48813,  0.71498,  0.16393, -0.08307,  0.15956,  0.98369,  0.28232,  0.97612
195, 92,  0.91434,  1.0287,  0.14903, -0.08308,  0.15956,  0.98369,  0.02004,  0.61336
196, 94,  0.48813,  0.71498,  0.16393, -0.08307,  0.15956,  0.98369,  0.28232,  0.97612
197, 95,  0.91434,  0.71796,  0.19944, -0.08308,  0.15957,  0.98369,  0.28232,  0.61336
198, 96,  0.48813,  1.02572,  0.11352, -0.0018,  0.99814, -0.06088,  0.02004,  0.97612
199, 97,  0.91434,  1.0287,  0.14903, -0.00176,  0.99803, -0.06276,  0.02004,  0.61336
200, 98,  0.91544,  1.02708,  0.12326, -0.00176,  0.99803, -0.06269,  0.00482,  0.61338
201, 96,  0.48813,  1.02572,  0.11352, -0.0018,  0.99814, -0.06088,  0.02004,  0.97612
202, 98,  0.91544,  1.02708,  0.12326, -0.00176,  0.99803, -0.06269,  0.00482,  0.61338
203, 99,  0.48923,  1.02415,  0.08775, -0.0018,  0.99815, -0.06081,  0.00482,  0.97629
204, 100,  0.91434,  1.0287,  0.14903,  0.99908,  0.00685,  0.04227,  0.02004,  0.61336
205, 101,  0.91434,  0.71796,  0.19944,  0.99908,  0.00686,  0.04228,  0.28232,  0.61336
206, 102,  0.91544,  0.71639,  0.17367,  0.99908,  0.00686,  0.04228,  0.28232,  0.59782
207, 100,  0.91434,  1.0287,  0.14903,  0.99908,  0.00685,  0.04227,  0.02004,  0.61336
208, 102,  0.91544,  0.71639,  0.17367,  0.99908,  0.00686,  0.04228,  0.28232,  0.59782
209, 103,  0.91544,  1.02708,  0.12326,  0.99908,  0.00685,  0.04227,  0.02004,  0.5979
210, 104,  0.91434,  0.71796,  0.19944,  0.00193, -0.99815,  0.06082,  0.28232,  0.61336
211, 105,  0.48813,  0.71498,  0.16393,  0.00191, -0.99814,  0.06098,  0.28232,  0.97612
212, 106,  0.48923,  0.71341,  0.13823,  0.00191, -0.99814,  0.06098,  0.29777,  0.97607
213, 104,  0.91434,  0.71796,  0.19944,  0.00193, -0.99815,  0.06082,  0.28232,  0.61336
214, 106,  0.48923,  0.71341,  0.13823,  0.00191, -0.99814,  0.06098,  0.29777,  0.97607
215, 107,  0.91544,  0.71639,  0.17367,  0.00193, -0.99815,  0.06082,  0.29777,  0.61316
216, 108,  0.48813,  0.71498,  0.16393, -0.99908, -0.00689, -0.04239,  0.28232,  0.97612
217, 109,  0.48813,  1.02572,  0.11352, -0.99908, -0.00685, -0.04228,  0.02004,  0.97612
218, 110,  0.48923,  1.02415,  0.08775, -0.99908, -0.00687, -0.04229,  0.02004,  0.99158
219, 108,  0.48813,  0.71498,  0.16393, -0.99908, -0.00689, -0.04239,  0.28232,  0.97612
220, 110,  0.48923,  1.02415,  0.08775, -0.99908, -0.00687, -0.04229,  0.02004,  0.99158
221, 111,  0.48923,  0.71341,  0.13823, -0.99908, -0.00689, -0.0424,  0.28232,  0.99162
222, 112, -0.02608,  0.94712, -0.0137, -1.00,  0.00,  0.00,  0.61614,  0.89859
223, 113, -0.02608,  0.88267, -0.0137, -1.00,  0.00,  0.00,  0.61614,  0.84913
224, 114, -0.02608,  0.88267,  0.01744, -1.00,  0.00,  0.00,  0.64038,  0.84922
225, 112, -0.02608,  0.94712, -0.0137, -1.00,  0.00,  0.00,  0.61614,  0.89859
226, 114, -0.02608,  0.88267,  0.01744, -1.00,  0.00,  0.00,  0.64038,  0.84922
227, 115, -0.02608,  0.94712,  0.01744, -1.00,  0.00,  0.00,  0.64038,  0.89859
228, 116, -0.02608,  0.94712,  0.01744,  0.00,  1.00,  0.00,  0.87578,  0.97618
229, 117, -0.05671,  0.94712,  0.01744, -0.06198,  0.99808,  0.00,  0.84977,  0.97618
230, 118, -0.05671,  0.94712,  0.04419, -0.06535,  0.99786,  0.00,  0.84977,  0.95837
231, 116, -0.02608,  0.94712,  0.01744,  0.00,  1.00,  0.00,  0.87578,  0.97618
232, 118, -0.05671,  0.94712,  0.04419, -0.06535,  0.99786,  0.00,  0.84977,  0.95837
233, 119, -1.93177E-9,  0.94712,  0.04419,  0.00,  1.00,  0.00,  0.89791,  0.95837
234, 120, -0.62487,  0.87428,  0.06523, -0.06536,  0.99786,  0.00,  0.3639,  0.97618
235, 118, -0.05671,  0.94712,  0.04419, -0.06535,  0.99786,  0.00,  0.84977,  0.95837
236, 117, -0.05671,  0.94712,  0.01744, -0.06198,  0.99808,  0.00,  0.84977,  0.97618
237, 120, -0.62487,  0.87428,  0.06523, -0.06536,  0.99786,  0.00,  0.3639,  0.97618
238, 121, -0.62487,  0.87428,  0.09199, -0.06198,  0.99808,  0.00,  0.3639,  0.95837
239, 118, -0.05671,  0.94712,  0.04419, -0.06535,  0.99786,  0.00,  0.84977,  0.95837
240, 122, -0.68614,  0.87428,  0.09199,  0.00,  1.00,  0.00,  0.31524,  0.95837
241, 121, -0.62487,  0.87428,  0.09199, -0.06198,  0.99808,  0.00,  0.3639,  0.95837
242, 120, -0.62487,  0.87428,  0.06523, -0.06536,  0.99786,  0.00,  0.3639,  0.97618
243, 122, -0.68614,  0.87428,  0.09199,  0.00,  1.00,  0.00,  0.31524,  0.95837
244, 120, -0.62487,  0.87428,  0.06523, -0.06536,  0.99786,  0.00,  0.3639,  0.97618
245, 123, -0.68614,  0.87428,  0.06523,  0.00,  1.00,  0.00,  0.30675,  0.96307
246, 124, -0.02608,  0.94712, -0.0137,  0.00,  1.00,  0.00,  0.87578,  0.99559
247, 116, -0.02608,  0.94712,  0.01744,  0.00,  1.00,  0.00,  0.87578,  0.97618
248, 119, -1.93177E-9,  0.94712,  0.04419,  0.00,  1.00,  0.00,  0.89791,  0.95837
249, 124, -0.02608,  0.94712, -0.0137,  0.00,  1.00,  0.00,  0.87578,  0.99559
250, 119, -1.93177E-9,  0.94712,  0.04419,  0.00,  1.00,  0.00,  0.89791,  0.95837
251, 125,  5.98650E-10,  0.94712, -0.0137,  0.00,  1.00,  0.00,  0.89791,  0.99559
252, 126, -0.02608,  0.88267,  0.01744,  0.00,  0.00, -1.00,  0.31524,  0.92117
253, 127, -0.05671,  0.88267,  0.01744, -0.04298, -0.00058, -0.99908,  0.3639,  0.92117
254, 128, -0.05671,  0.94712,  0.01744, -0.03975,  0.00054, -0.99921,  0.3639,  0.95837
255, 126, -0.02608,  0.88267,  0.01744,  0.00,  0.00, -1.00,  0.31524,  0.92117
256, 128, -0.05671,  0.94712,  0.01744, -0.03975,  0.00054, -0.99921,  0.3639,  0.95837
257, 129, -0.02608,  0.94712,  0.01744,  0.00,  0.00, -1.00,  0.31524,  0.95837
258, 130, -0.06797,  0.89744,  0.01836, -0.0823, -0.00081, -0.99661,  0.37501,  0.9301
259, 128, -0.05671,  0.94712,  0.01744, -0.03975,  0.00054, -0.99921,  0.3639,  0.95837
260, 127, -0.05671,  0.88267,  0.01744, -0.04298, -0.00058, -0.99908,  0.3639,  0.92117
261, 130, -0.06797,  0.89744,  0.01836, -0.0823, -0.00081, -0.99661,  0.37501,  0.9301
262, 131, -0.06797,  0.92949,  0.01836, -0.08254,  0.00083, -0.99659,  0.37482,  0.94943
263, 128, -0.05671,  0.94712,  0.01744, -0.03975,  0.00054, -0.99921,  0.3639,  0.95837
