VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_TEXCOORD0.x, in_TEXCOORD0.y
88, 52,  0.82082,  0.32414,  1.22841,  0.00,  0.00,  1.00,  0.02459,  0.95732
89, 53,  0.88231,  0.39272,  1.22841,  0.00,  0.00,  1.00,  0.00763,  0.98202
90, 54,  0.1852,  0.06389,  1.22841,  0.00,  0.00,  1.00,  0.20145,  0.84401
91, 55,  9.32296E-8,  0.06178,  1.22841,  0.00,  0.00,  1.00,  0.2533,  0.84401
92, 56,  9.61335E-8, -1.49268E-7,  1.22841,  0.00,  0.00,  1.00,  0.2533,  0.83138
93, 56,  9.61335E-8, -1.49268E-7,  1.22841,  0.00,  0.00,  1.00,  0.2533,  0.83138
94, 57,  0.88231, -2.50494E-7,  1.22841,  0.00,  0.00,  1.00,  0.00767,  0.83138
95, 54,  0.1852,  0.06389,  1.22841,  0.00,  0.00,  1.00,  0.20145,  0.84401
96, 57,  0.88231, -2.50494E-7,  1.22841,  0.00,  0.00,  1.00,  0.00767,  0.83138
97, 58,  0.82082,  0.06389,  1.22841,  0.00,  0.00,  1.00,  0.02459,  0.84401
98, 54,  0.1852,  0.06389,  1.22841,  0.00,  0.00,  1.00,  0.20145,  0.84401
99, 59,  0.14724,  0.10651,  1.22841,  0.00,  0.00,  1.00,  0.2124,  0.85945
100, 55,  9.32296E-8,  0.06178,  1.22841,  0.00,  0.00,  1.00,  0.2533,  0.84401
101, 54,  0.1852,  0.06389,  1.22841,  0.00,  0.00,  1.00,  0.20145,  0.84401
102, 59,  0.14724,  0.10651,  1.22841,  0.00,  0.00,  1.00,  0.2124,  0.85945
103, 60,  8.91647E-8,  0.10651,  1.22841,  0.00,  0.00,  1.00,  0.2533,  0.85945
104, 55,  9.32296E-8,  0.06178,  1.22841,  0.00,  0.00,  1.00,  0.2533,  0.84401
105, 61,  9.61335E-8, -1.49268E-7,  1.22841,  0.00, -1.00,  0.00,  0.66689,  0.87822
106, 62,  7.37738E-8, -5.49070E-8,  0.79666,  0.00, -1.00,  0.00,  0.66689,  0.86691
107, 63,  0.88231, -1.34272E-7,  0.79666,  0.00, -1.00,  0.00,  0.4776,  0.86691
108, 61,  9.61335E-8, -1.49268E-7,  1.22841,  0.00, -1.00,  0.00,  0.66689,  0.87822
109, 63,  0.88231, -1.34272E-7,  0.79666,  0.00, -1.00,  0.00,  0.4776,  0.86691
110, 64,  0.88231, -2.50494E-7,  1.22841,  0.00, -1.00,  0.00,  0.4776,  0.87822
111, 65,  8.80026E-8,  0.10651,  1.21514,  0.00,  1.00,  0.00,  0.2533,  0.86379
112, 66,  8.91647E-8,  0.10651,  1.22841,  0.00,  1.00,  0.00,  0.2533,  0.85945
113, 67,  0.14724,  0.10651,  1.22841,  0.00,  1.00,  0.00,  0.2124,  0.85945
114, 65,  8.80026E-8,  0.10651,  1.21514,  0.00,  1.00,  0.00,  0.2533,  0.86379
115, 67,  0.14724,  0.10651,  1.22841,  0.00,  1.00,  0.00,  0.2124,  0.85945
116, 68,  0.14724,  0.10651,  1.21514,  0.00,  1.00,  0.00,  0.2124,  0.86379
117, 69, -5.58794E-9,  0.13619, -0.47661, -0.00006, -0.48297,  0.87564,  0.66689,  0.84664
118, 70,  1.92085E-9, -0.00102, -0.55223, -0.00006, -0.48297,  0.87564,  0.66689,  0.86691
119, 71,  0.88231, -0.00102, -0.55223, -0.00006, -0.48297,  0.87564,  0.4776,  0.86691
120, 69, -5.58794E-9,  0.13619, -0.47661, -0.00006, -0.48297,  0.87564,  0.66689,  0.84664
121, 71,  0.88231, -0.00102, -0.55223, -0.00006, -0.48297,  0.87564,  0.4776,  0.86691
122, 72,  0.88231,  0.13597, -0.47661, -0.00006, -0.48297,  0.87564,  0.4776,  0.84664
123, 73,  7.37738E-8, -5.49070E-8,  0.79666, -0.00006, -0.48574, -0.8741,  0.66689,  0.86691
124, 74,  5.96046E-8,  0.13619,  0.72104, -0.00006, -0.48574, -0.8741,  0.66689,  0.84664
125, 75,  0.88231,  0.13597,  0.72104, -0.00006, -0.48574, -0.8741,  0.4776,  0.84664
126, 73,  7.37738E-8, -5.49070E-8,  0.79666, -0.00006, -0.48574, -0.8741,  0.66689,  0.86691
127, 75,  0.88231,  0.13597,  0.72104, -0.00006, -0.48574, -0.8741,  0.4776,  0.84664
128, 76,  0.88231, -1.34272E-7,  0.79666, -0.00006, -0.48574, -0.8741,  0.4776,  0.86691
129, 77, -5.40167E-8,  0.39156, -1.15236,  0.00,  0.00, -1.00,  0.70441,  0.18396
130, 78,  0.88231,  0.39347, -1.15236,  0.00,  0.00, -1.00,  0.70441,  0.38861
131, 79,  0.88231, -0.00102, -1.15236,  0.00,  0.00, -1.00,  0.82448,  0.38861
132, 77, -5.40167E-8,  0.39156, -1.15236,  0.00,  0.00, -1.00,  0.70441,  0.18396
133, 79,  0.88231, -0.00102, -1.15236,  0.00,  0.00, -1.00,  0.82448,  0.38861
134, 80, -2.87546E-8, -0.00102, -1.15236,  0.00,  0.00, -1.00,  0.82448,  0.18396
135, 81, -5.40167E-8,  0.39156, -1.15236,  0.00038,  0.99374,  0.11173,  0.70441,  0.18396
136, 82, -4.84288E-8,  0.38577, -1.08084,  0.00038,  0.99374,  0.11173,  0.68268,  0.18392
137, 83,  0.83182,  0.3832, -1.08084,  0.00038,  0.99374,  0.11173,  0.68268,  0.37686
138, 81, -5.40167E-8,  0.39156, -1.15236,  0.00038,  0.99374,  0.11173,  0.70441,  0.18396
139, 83,  0.83182,  0.3832, -1.08084,  0.00038,  0.99374,  0.11173,  0.68268,  0.37686
140, 84,  0.88231,  0.39347, -1.15236,  0.00038,  0.99374,  0.11173,  0.70441,  0.38861
141, 85,  0.09282,  0.5104, -0.69123, -0.62034,  0.49209, -0.61076,  0.68885,  0.87307
142, 86,  0.09282,  0.5104, -0.41925, -0.6201,  0.49108,  0.61182,  0.68885,  0.81316
143, 87,  0.11449,  0.51901, -0.43418, -0.13455,  0.96785,  0.21252,  0.69369,  0.81683
144, 85,  0.09282,  0.5104, -0.69123, -0.62034,  0.49209, -0.61076,  0.68885,  0.87307
145, 87,  0.11449,  0.51901, -0.43418, -0.13455,  0.96785,  0.21252,  0.69369,  0.81683
146, 88,  0.11449,  0.51901, -0.6763, -0.13435,  0.96848, -0.20975,  0.69358,  0.86914
147, 85,  0.09282,  0.5104, -0.69123, -0.62034,  0.49209, -0.61076,  0.68885,  0.87307
148, 88,  0.11449,  0.51901, -0.6763, -0.13435,  0.96848, -0.20975,  0.69358,  0.86914
149, 89,  0.71026,  0.51901, -0.6763,  0.13616,  0.96817, -0.21002,  0.8128,  0.8694
150, 85,  0.09282,  0.5104, -0.69123, -0.62034,  0.49209, -0.61076,  0.68885,  0.87307
151, 89,  0.71026,  0.51901, -0.6763,  0.13616,  0.96817, -0.21002,  0.8128,  0.8694
152, 90,  0.73193,  0.5104, -0.69123,  0.62152,  0.49101, -0.61043,  0.81753,  0.87307
153, 91,  0.71103,  0.51899, -0.43365,  0.1366,  0.96758,  0.21246,  0.8128,  0.81698
154, 87,  0.11449,  0.51901, -0.43418, -0.13455,  0.96785,  0.21252,  0.69369,  0.81683
155, 86,  0.09282,  0.5104, -0.41925, -0.6201,  0.49108,  0.61182,  0.68885,  0.81316
156, 88,  0.11449,  0.51901, -0.6763, -0.13435,  0.96848, -0.20975,  0.69358,  0.86914
157, 87,  0.11449,  0.51901, -0.43418, -0.13455,  0.96785,  0.21252,  0.69369,  0.81683
158, 91,  0.71103,  0.51899, -0.43365,  0.1366,  0.96758,  0.21246,  0.8128,  0.81698
159, 88,  0.11449,  0.51901, -0.6763, -0.13435,  0.96848, -0.20975,  0.69358,  0.86914
160, 91,  0.71103,  0.51899, -0.43365,  0.1366,  0.96758,  0.21246,  0.8128,  0.81698
161, 89,  0.71026,  0.51901, -0.6763,  0.13616,  0.96817, -0.21002,  0.8128,  0.8694
162, 91,  0.71103,  0.51899, -0.43365,  0.1366,  0.96758,  0.21246,  0.8128,  0.81698
163, 86,  0.09282,  0.5104, -0.41925, -0.6201,  0.49108,  0.61182,  0.68885,  0.81316
164, 92,  0.73193,  0.5104, -0.41925,  0.62072,  0.4912,  0.61109,  0.81753,  0.81316
165, 89,  0.71026,  0.51901, -0.6763,  0.13616,  0.96817, -0.21002,  0.8128,  0.8694
166, 91,  0.71103,  0.51899, -0.43365,  0.1366,  0.96758,  0.21246,  0.8128,  0.81698
167, 92,  0.73193,  0.5104, -0.41925,  0.62072,  0.4912,  0.61109,  0.81753,  0.81316
168, 89,  0.71026,  0.51901, -0.6763,  0.13616,  0.96817, -0.21002,  0.8128,  0.8694
169, 92,  0.73193,  0.5104, -0.41925,  0.62072,  0.4912,  0.61109,  0.81753,  0.81316
170, 90,  0.73193,  0.5104, -0.69123,  0.62152,  0.49101, -0.61043,  0.81753,  0.87307
171, 93,  0.73218,  0.49063, -0.41908,  0.00,  0.00871,  0.99996,  0.81753,  0.80578
172, 92,  0.73193,  0.5104, -0.41925,  0.62072,  0.4912,  0.61109,  0.81753,  0.81316
173, 86,  0.09282,  0.5104, -0.41925, -0.6201,  0.49108,  0.61182,  0.68885,  0.81316
174, 93,  0.73218,  0.49063, -0.41908,  0.00,  0.00871,  0.99996,  0.81753,  0.80578
175, 86,  0.09282,  0.5104, -0.41925, -0.6201,  0.49108,  0.61182,  0.68885,  0.81316
176, 94,  0.09257,  0.49063, -0.41908, -0.7079,  0.0151,  0.70615,  0.68885,  0.80578
177, 86,  0.09282,  0.5104, -0.41925, -0.6201,  0.49108,  0.61182,  0.68885,  0.81316
178, 85,  0.09282,  0.5104, -0.69123, -0.62034,  0.49209, -0.61076,  0.68885,  0.87307
179, 95,  0.09257,  0.49063, -0.6914, -0.7079,  0.0151, -0.70615,  0.6816,  0.87307
180, 86,  0.09282,  0.5104, -0.41925, -0.6201,  0.49108,  0.61182,  0.68885,  0.81316
181, 95,  0.09257,  0.49063, -0.6914, -0.7079,  0.0151, -0.70615,  0.6816,  0.87307
182, 96,  0.09257,  0.49063, -0.41908, -0.7079,  0.0151,  0.70615,  0.6816,  0.81316
183, 90,  0.73193,  0.5104, -0.69123,  0.62152,  0.49101, -0.61043,  0.81753,  0.87307
184, 92,  0.73193,  0.5104, -0.41925,  0.62072,  0.4912,  0.61109,  0.81753,  0.81316
185, 97,  0.73218,  0.49063, -0.41908,  0.99992,  0.01264,  0.00,  0.82478,  0.81316
186, 90,  0.73193,  0.5104, -0.69123,  0.62152,  0.49101, -0.61043,  0.81753,  0.87307
187, 97,  0.73218,  0.49063, -0.41908,  0.99992,  0.01264,  0.00,  0.82478,  0.81316
188, 98,  0.73218,  0.49063, -0.6914,  0.7079,  0.0151, -0.70615,  0.82478,  0.87307
189, 85,  0.09282,  0.5104, -0.69123, -0.62034,  0.49209, -0.61076,  0.68885,  0.87307
190, 90,  0.73193,  0.5104, -0.69123,  0.62152,  0.49101, -0.61043,  0.81753,  0.87307
191, 99,  0.73218,  0.49063, -0.6914,  0.7079,  0.0151, -0.70615,  0.81753,  0.88044
192, 85,  0.09282,  0.5104, -0.69123, -0.62034,  0.49209, -0.61076,  0.68885,  0.87307
193, 99,  0.73218,  0.49063, -0.6914,  0.7079,  0.0151, -0.70615,  0.81753,  0.88044
194, 100,  0.09257,  0.49063, -0.6914, -0.7079,  0.0151, -0.70615,  0.68885,  0.88044
195, 101,  0.48176,  0.51428,  1.22248,  0.84921,  0.52805,  0.00,  0.99423,  0.50973
196, 102,  0.54188,  0.41761,  1.22248,  0.84921,  0.52805,  0.00,  0.9001,  0.50973
197, 103,  0.54188,  0.41761,  1.20448,  0.84921,  0.52805,  0.00,  0.9001,  0.4922
198, 101,  0.48176,  0.51428,  1.22248,  0.84921,  0.52805,  0.00,  0.99423,  0.50973
199, 103,  0.54188,  0.41761,  1.20448,  0.84921,  0.52805,  0.00,  0.9001,  0.4922
200, 104,  0.48176,  0.51428,  1.20448,  0.84921,  0.52805,  0.00,  0.99423,  0.4922
201, 105,  0.42231,  0.48256,  1.20448, -0.79328, -0.60886,  0.00,  0.90112,  0.58393
202, 106,  0.46391,  0.42836,  1.20448, -0.79328, -0.60886,  0.00,  0.90112,  0.62689
203, 107,  0.46391,  0.42836,  1.22248, -0.79328, -0.60886,  0.00,  0.88404,  0.62689
204, 105,  0.42231,  0.48256,  1.20448, -0.79328, -0.60886,  0.00,  0.90112,  0.58393
205, 107,  0.46391,  0.42836,  1.22248, -0.79328, -0.60886,  0.00,  0.88404,  0.62689
206, 108,  0.42231,  0.48256,  1.22248, -0.79328, -0.60886,  0.00,  0.88404,  0.58393
207, 109,  0.21386,  0.44283,  1.22248,  0.00,  1.00,  0.00,  0.88404,  0.70358
208, 110,  0.21386,  0.44283,  1.20448,  0.00,  1.00,  0.00,  0.90112,  0.70358
209, 111,  6.51926E-8,  0.44283,  1.20448,  0.00,  1.00,  0.00,  0.90112,  0.82443
210, 109,  0.21386,  0.44283,  1.22248,  0.00,  1.00,  0.00,  0.88404,  0.70358
211, 111,  6.51926E-8,  0.44283,  1.20448,  0.00,  1.00,  0.00,  0.90112,  0.82443
212, 112,  6.70552E-8,  0.44283,  1.22248,  0.00,  1.00,  0.00,  0.88404,  0.82443
213, 113,  0.21386,  0.44283,  1.20448,  1.00,  0.00,  0.00,  0.90112,  0.70358
214, 114,  0.21386,  0.44283,  1.22248,  1.00,  0.00,  0.00,  0.88404,  0.70358
215, 115,  0.21386,  0.42836,  1.22248,  1.00,  0.00,  0.00,  0.88404,  0.6779
216, 113,  0.21386,  0.44283,  1.20448,  1.00,  0.00,  0.00,  0.90112,  0.70358
217, 115,  0.21386,  0.42836,  1.22248,  1.00,  0.00,  0.00,  0.88404,  0.6779
218, 116,  0.21386,  0.42836,  1.20448,  1.00,  0.00,  0.00,  0.90112,  0.6779
219, 117,  0.46391,  0.42836,  1.22248,  0.00,  1.00,  0.00,  0.88404,  0.62689
220, 118,  0.46391,  0.42836,  1.20448,  0.00,  1.00,  0.00,  0.90112,  0.62689
221, 119,  0.21386,  0.42836,  1.20448,  0.00,  1.00,  0.00,  0.90112,  0.6779
222, 117,  0.46391,  0.42836,  1.22248,  0.00,  1.00,  0.00,  0.88404,  0.62689
223, 119,  0.21386,  0.42836,  1.20448,  0.00,  1.00,  0.00,  0.90112,  0.6779
224, 120,  0.21386,  0.42836,  1.22248,  0.00,  1.00,  0.00,  0.88404,  0.6779
225, 121,  0.46391,  0.42836,  1.22248,  0.00,  0.00,  1.00,  0.87031,  0.56203
226, 122,  0.54188,  0.41761,  1.22248,  0.00,  0.00,  1.00,  0.86011,  0.51789
227, 123,  0.48176,  0.51428,  1.22248,  0.00,  0.00,  1.00,  0.97569,  0.55117
228, 121,  0.46391,  0.42836,  1.22248,  0.00,  0.00,  1.00,  0.87031,  0.56203
229, 123,  0.48176,  0.51428,  1.22248,  0.00,  0.00,  1.00,  0.97569,  0.55117
230, 124,  0.42231,  0.48256,  1.22248,  0.00,  0.00,  1.00,  0.94163,  0.58558
231, 125,  5.96046E-8,  0.51428,  1.22248,  0.00,  0.00,  1.00,  0.97569,  0.82443
232, 124,  0.42231,  0.48256,  1.22248,  0.00,  0.00,  1.00,  0.94163,  0.58558
233, 123,  0.48176,  0.51428,  1.22248,  0.00,  0.00,  1.00,  0.97569,  0.55117
234, 125,  5.96046E-8,  0.51428,  1.22248,  0.00,  0.00,  1.00,  0.97569,  0.82443
235, 126,  6.14673E-8,  0.48256,  1.22248,  0.00,  0.00,  1.00,  0.94163,  0.82443
236, 124,  0.42231,  0.48256,  1.22248,  0.00,  0.00,  1.00,  0.94163,  0.58558
237, 121,  0.46391,  0.42836,  1.22248,  0.00,  0.00,  1.00,  0.87031,  0.56203
238, 127,  0.54188,  0.39272,  1.22248,  0.00,  0.00,  1.00,  0.8365,  0.51789
239, 122,  0.54188,  0.41761,  1.22248,  0.00,  0.00,  1.00,  0.86011,  0.51789
240, 127,  0.54188,  0.39272,  1.22248,  0.00,  0.00,  1.00,  0.8365,  0.51789
241, 121,  0.46391,  0.42836,  1.22248,  0.00,  0.00,  1.00,  0.87031,  0.56203
242, 128,  0.21386,  0.42836,  1.22248,  0.00,  0.00,  1.00,  0.87031,  0.70358
243, 127,  0.54188,  0.39272,  1.22248,  0.00,  0.00,  1.00,  0.8365,  0.51789
244, 128,  0.21386,  0.42836,  1.22248,  0.00,  0.00,  1.00,  0.87031,  0.70358
245, 129,  7.07805E-8,  0.39272,  1.22248,  0.00,  0.00,  1.00,  0.8365,  0.82443
246, 130,  6.70552E-8,  0.44283,  1.22248,  0.00,  0.00,  1.00,  0.88404,  0.82443
247, 129,  7.07805E-8,  0.39272,  1.22248,  0.00,  0.00,  1.00,  0.8365,  0.82443
248, 128,  0.21386,  0.42836,  1.22248,  0.00,  0.00,  1.00,  0.87031,  0.70358
249, 130,  6.70552E-8,  0.44283,  1.22248,  0.00,  0.00,  1.00,  0.88404,  0.82443
250, 128,  0.21386,  0.42836,  1.22248,  0.00,  0.00,  1.00,  0.87031,  0.70358
251, 131,  0.21386,  0.44283,  1.22248,  0.00,  0.00,  1.00,  0.88404,  0.70358
252, 132,  0.54188,  0.39272,  1.22248,  1.00,  0.00,  0.00,  0.87587,  0.50973
253, 133,  0.54188,  0.39272,  1.20448,  1.00,  0.00,  0.00,  0.87587,  0.4922
254, 134,  0.54188,  0.41761,  1.20448,  1.00,  0.00,  0.00,  0.9001,  0.4922
255, 132,  0.54188,  0.39272,  1.22248,  1.00,  0.00,  0.00,  0.87587,  0.50973
256, 134,  0.54188,  0.41761,  1.20448,  1.00,  0.00,  0.00,  0.9001,  0.4922
257, 135,  0.54188,  0.41761,  1.22248,  1.00,  0.00,  0.00,  0.9001,  0.50973
258, 136,  0.48176,  0.51428,  1.20448,  0.00,  1.00,  0.00,  0.99277,  0.55117
259, 137,  5.96046E-8,  0.51428,  1.20448,  0.00,  1.00,  0.00,  0.99277,  0.82443
260, 138,  5.96046E-8,  0.51428,  1.22248,  0.00,  1.00,  0.00,  0.97569,  0.82443
261, 136,  0.48176,  0.51428,  1.20448,  0.00,  1.00,  0.00,  0.99277,  0.55117
262, 138,  5.96046E-8,  0.51428,  1.22248,  0.00,  1.00,  0.00,  0.97569,  0.82443
263, 139,  0.48176,  0.51428,  1.22248,  0.00,  1.00,  0.00,  0.97569,  0.55117
264, 140,  6.14673E-8,  0.48256,  1.22248,  0.00, -1.00,  0.00,  0.94163,  0.82443
