VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_TEXCOORD0.x, in_TEXCOORD0.y
69, 31,  0.00,  0.53567,  0.00338,  0.00,  0.00883,  0.99996,  0.59693,  0.19383
70, 33,  0.00,  0.59646,  0.00578,  0.00, -0.03951,  0.99922,  0.59693,  0.22062
71, 32, -0.15151,  0.59646,  0.00578,  0.00, -0.03951,  0.99922,  0.66494,  0.22062
72, 34,  0.00,  0.30676,  0.02382,  0.00,  0.02788,  0.99961,  0.59693,  0.09856
73, 26,  0.00,  0.35062,  0.02137,  0.00,  0.11289,  0.99361,  0.59693,  0.11788
74, 29, -0.15151,  0.35062,  0.02137,  0.00,  0.11289,  0.99361,  0.66494,  0.11788
75, 34,  0.00,  0.30676,  0.02382,  0.00,  0.02788,  0.99961,  0.59693,  0.09856
76, 29, -0.15151,  0.35062,  0.02137,  0.00,  0.11289,  0.99361,  0.66494,  0.11788
77, 35, -0.15151,  0.30676,  0.02382,  0.00,  0.02788,  0.99961,  0.66494,  0.09856
78, 36,  0.15151,  0.59646,  0.00578,  0.00,  0.99801,  0.06309,  0.66494,  0.22062
79, 37,  0.15151,  0.59766, -0.01314,  0.00,  0.92976,  0.36815,  0.66494,  0.22966
80, 38,  0.00,  0.59766, -0.01314,  0.00,  0.92976,  0.36815,  0.59693,  0.22966
81, 36,  0.15151,  0.59646,  0.00578,  0.00,  0.99801,  0.06309,  0.66494,  0.22062
82, 38,  0.00,  0.59766, -0.01314,  0.00,  0.92976,  0.36815,  0.59693,  0.22966
83, 39,  0.00,  0.59646,  0.00578,  0.00,  0.99801,  0.06309,  0.59693,  0.22062
84, 38,  0.00,  0.59766, -0.01314,  0.00,  0.92976,  0.36815,  0.59693,  0.22966
85, 37,  0.15151,  0.59766, -0.01314,  0.00,  0.92976,  0.36815,  0.66494,  0.22966
86, 40,  0.15151,  0.60549, -0.02261,  0.00,  0.65539,  0.75529,  0.66494,  0.23802
87, 38,  0.00,  0.59766, -0.01314,  0.00,  0.92976,  0.36815,  0.59693,  0.22966
88, 40,  0.15151,  0.60549, -0.02261,  0.00,  0.65539,  0.75529,  0.66494,  0.23802
89, 41,  0.00,  0.60549, -0.02261,  0.00,  0.65539,  0.75529,  0.59693,  0.23802
90, 41,  0.00,  0.60549, -0.02261,  0.00,  0.65539,  0.75529,  0.59693,  0.23802
91, 40,  0.15151,  0.60549, -0.02261,  0.00,  0.65539,  0.75529,  0.66494,  0.23802
92, 42,  0.15151,  0.61701, -0.02967,  0.00,  0.52229,  0.85277,  0.66494,  0.2431
93, 41,  0.00,  0.60549, -0.02261,  0.00,  0.65539,  0.75529,  0.59693,  0.23802
94, 42,  0.15151,  0.61701, -0.02967,  0.00,  0.52229,  0.85277,  0.66494,  0.2431
95, 43,  0.00,  0.61701, -0.02967,  0.00,  0.52229,  0.85277,  0.59693,  0.2431
96, 44,  0.15151,  0.13694,  0.02382,  0.00,  0.00,  1.00,  0.35164,  0.01708
97, 45,  0.15151,  0.30676,  0.02382,  0.00,  0.02788,  0.99961,  0.35164,  0.1355
98, 46,  0.00,  0.30676,  0.02382,  0.00,  0.02788,  0.99961,  0.45212,  0.1355
99, 44,  0.15151,  0.13694,  0.02382,  0.00,  0.00,  1.00,  0.35164,  0.01708
100, 46,  0.00,  0.30676,  0.02382,  0.00,  0.02788,  0.99961,  0.45212,  0.1355
101, 47,  0.00,  0.13694,  0.02382,  0.00,  0.00,  1.00,  0.45212,  0.01708
102, 48,  0.00,  0.13694, -0.02967,  0.00,  0.00, -1.00,  0.59693,  0.01683
103, 49,  0.00,  0.61701, -0.02967,  0.00,  0.00, -1.00,  0.59693,  0.2203
104, 50,  0.15151,  0.61701, -0.02967,  0.00,  0.00, -1.00,  0.66494,  0.2203
105, 48,  0.00,  0.13694, -0.02967,  0.00,  0.00, -1.00,  0.59693,  0.01683
106, 50,  0.15151,  0.61701, -0.02967,  0.00,  0.00, -1.00,  0.66494,  0.2203
107, 51,  0.15151,  0.13694, -0.02967,  0.00,  0.00, -1.00,  0.66494,  0.01683
108, 52,  0.15151,  0.13694, -0.02967,  1.00,  0.00,  0.00,  0.56339,  0.01481
109, 53,  0.15151,  0.61701, -0.02967,  1.00,  0.00,  0.00,  0.56339,  0.20601
110, 54,  0.15151,  0.60549, -0.02261,  1.00,  0.00,  0.00,  0.56716,  0.20601
111, 52,  0.15151,  0.13694, -0.02967,  1.00,  0.00,  0.00,  0.56339,  0.01481
112, 54,  0.15151,  0.60549, -0.02261,  1.00,  0.00,  0.00,  0.56716,  0.20601
113, 55,  0.15151,  0.53567,  0.00338,  1.00,  0.00,  0.00,  0.58652,  0.17727
114, 52,  0.15151,  0.13694, -0.02967,  1.00,  0.00,  0.00,  0.56339,  0.01481
115, 55,  0.15151,  0.53567,  0.00338,  1.00,  0.00,  0.00,  0.58652,  0.17727
116, 56,  0.15151,  0.41503,  0.01028,  1.00,  0.00,  0.00,  0.58652,  0.12848
117, 52,  0.15151,  0.13694, -0.02967,  1.00,  0.00,  0.00,  0.56339,  0.01481
118, 56,  0.15151,  0.41503,  0.01028,  1.00,  0.00,  0.00,  0.58652,  0.12848
119, 57,  0.15151,  0.35062,  0.02137,  1.00,  0.00,  0.00,  0.58652,  0.10755
120, 52,  0.15151,  0.13694, -0.02967,  1.00,  0.00,  0.00,  0.56339,  0.01481
121, 57,  0.15151,  0.35062,  0.02137,  1.00,  0.00,  0.00,  0.58652,  0.10755
122, 58,  0.15151,  0.30676,  0.02382,  1.00,  0.00,  0.00,  0.58652,  0.08982
123, 52,  0.15151,  0.13694, -0.02967,  1.00,  0.00,  0.00,  0.56339,  0.01481
124, 58,  0.15151,  0.30676,  0.02382,  1.00,  0.00,  0.00,  0.58652,  0.08982
125, 59,  0.15151,  0.13694,  0.02382,  1.00,  0.00,  0.00,  0.58652,  0.01481
126, 55,  0.15151,  0.53567,  0.00338,  1.00,  0.00,  0.00,  0.58652,  0.17727
127, 54,  0.15151,  0.60549, -0.02261,  1.00,  0.00,  0.00,  0.56716,  0.20601
128, 60,  0.15151,  0.59766, -0.01314,  1.00,  0.00,  0.00,  0.57222,  0.20601
129, 55,  0.15151,  0.53567,  0.00338,  1.00,  0.00,  0.00,  0.58652,  0.17727
130, 60,  0.15151,  0.59766, -0.01314,  1.00,  0.00,  0.00,  0.57222,  0.20601
131, 61,  0.15151,  0.59646,  0.00578,  1.00,  0.00,  0.00,  0.58652,  0.20601
132, 62,  0.00,  0.35062,  0.02137,  0.00,  0.11289,  0.99361,  0.59693,  0.11788
133, 63,  0.15151,  0.35062,  0.02137,  0.00,  0.11289,  0.99361,  0.66494,  0.11788
134, 64,  0.15151,  0.41503,  0.01028,  0.00,  0.11359,  0.99353,  0.66494,  0.14068
135, 62,  0.00,  0.35062,  0.02137,  0.00,  0.11289,  0.99361,  0.59693,  0.11788
136, 64,  0.15151,  0.41503,  0.01028,  0.00,  0.11359,  0.99353,  0.66494,  0.14068
137, 65,  0.00,  0.41503,  0.01028,  0.00,  0.11359,  0.99353,  0.59693,  0.14068
138, 65,  0.00,  0.41503,  0.01028,  0.00,  0.11359,  0.99353,  0.59693,  0.14068
139, 64,  0.15151,  0.41503,  0.01028,  0.00,  0.11359,  0.99353,  0.66494,  0.14068
140, 66,  0.15151,  0.53567,  0.00338,  0.00,  0.00883,  0.99996,  0.66494,  0.19383
141, 65,  0.00,  0.41503,  0.01028,  0.00,  0.11359,  0.99353,  0.59693,  0.14068
142, 66,  0.15151,  0.53567,  0.00338,  0.00,  0.00883,  0.99996,  0.66494,  0.19383
143, 67,  0.00,  0.53567,  0.00338,  0.00,  0.00883,  0.99996,  0.59693,  0.19383
144, 67,  0.00,  0.53567,  0.00338,  0.00,  0.00883,  0.99996,  0.59693,  0.19383
145, 66,  0.15151,  0.53567,  0.00338,  0.00,  0.00883,  0.99996,  0.66494,  0.19383
146, 68,  0.15151,  0.59646,  0.00578,  0.00, -0.03951,  0.99922,  0.66494,  0.22062
147, 67,  0.00,  0.53567,  0.00338,  0.00,  0.00883,  0.99996,  0.59693,  0.19383
148, 68,  0.15151,  0.59646,  0.00578,  0.00, -0.03951,  0.99922,  0.66494,  0.22062
149, 69,  0.00,  0.59646,  0.00578,  0.00, -0.03951,  0.99922,  0.59693,  0.22062
150, 70,  0.00,  0.30676,  0.02382,  0.00,  0.02788,  0.99961,  0.59693,  0.09856
151, 63,  0.15151,  0.35062,  0.02137,  0.00,  0.11289,  0.99361,  0.66494,  0.11788
152, 62,  0.00,  0.35062,  0.02137,  0.00,  0.11289,  0.99361,  0.59693,  0.11788
153, 70,  0.00,  0.30676,  0.02382,  0.00,  0.02788,  0.99961,  0.59693,  0.09856
154, 71,  0.15151,  0.30676,  0.02382,  0.00,  0.02788,  0.99961,  0.66494,  0.09856
155, 63,  0.15151,  0.35062,  0.02137,  0.00,  0.11289,  0.99361,  0.66494,  0.11788
156, 72,  0.00,  0.2981,  0.01501,  0.00,  0.00, -1.00,  0.51637,  0.31755
157, 73, -0.60,  0.2981,  0.01501,  0.00,  0.00, -1.00,  0.51637,  0.48345
158, 74, -0.60,  1.01281,  0.01501,  0.00,  0.00, -1.00,  0.71975,  0.48345
159, 72,  0.00,  0.2981,  0.01501,  0.00,  0.00, -1.00,  0.51637,  0.31755
160, 74, -0.60,  1.01281,  0.01501,  0.00,  0.00, -1.00,  0.71975,  0.48345
161, 75,  0.00,  1.01281,  0.01501,  0.00,  0.00, -1.00,  0.71975,  0.31755
162, 76,  0.00,  0.28281,  0.06994,  0.00, -1.47443E-7,  1.00,  0.38271,  0.48564
163, 77,  0.00,  0.31515,  0.06994,  0.00, -1.07534E-7,  1.00,  0.38271,  0.50716
164, 78, -0.59153,  0.31515,  0.06994,  0.00,  0.00,  1.00,  0.75012,  0.50716
165, 76,  0.00,  0.28281,  0.06994,  0.00, -1.47443E-7,  1.00,  0.38271,  0.48564
166, 78, -0.59153,  0.31515,  0.06994,  0.00,  0.00,  1.00,  0.75012,  0.50716
167, 79, -0.60,  0.28281,  0.06994,  0.00, -1.35199E-7,  1.00,  0.76864,  0.48564
168, 79, -0.60,  0.28281,  0.06994,  0.00, -1.35199E-7,  1.00,  0.76864,  0.48564
169, 78, -0.59153,  0.31515,  0.06994,  0.00,  0.00,  1.00,  0.75012,  0.50716
170, 80, -0.59153,  1.02026,  0.06994,  0.00, -2.75518E-7,  1.00,  0.75012,  0.85801
171, 80, -0.59153,  1.02026,  0.06994,  0.00, -2.75518E-7,  1.00,  0.75012,  0.85801
172, 78, -0.59153,  0.31515,  0.06994,  0.00,  0.00,  1.00,  0.75012,  0.50716
173, 77,  0.00,  0.31515,  0.06994,  0.00, -1.07534E-7,  1.00,  0.38271,  0.50716
174, 79, -0.60,  0.28281,  0.06994,  0.00, -1.35199E-7,  1.00,  0.76864,  0.48564
175, 80, -0.59153,  1.02026,  0.06994,  0.00, -2.75518E-7,  1.00,  0.75012,  0.85801
176, 81, -0.60,  1.0281,  0.06994,  0.00, -3.27229E-7,  1.00,  0.76864,  0.87878
177, 81, -0.60,  1.0281,  0.06994,  0.00, -3.27229E-7,  1.00,  0.76864,  0.87878
178, 80, -0.59153,  1.02026,  0.06994,  0.00, -2.75518E-7,  1.00,  0.75012,  0.85801
179, 82,  0.00,  1.02026,  0.06994,  0.00, -3.38068E-7,  1.00,  0.38271,  0.85801
180, 80, -0.59153,  1.02026,  0.06994,  0.00, -2.75518E-7,  1.00,  0.75012,  0.85801
181, 77,  0.00,  0.31515,  0.06994,  0.00, -1.07534E-7,  1.00,  0.38271,  0.50716
182, 82,  0.00,  1.02026,  0.06994,  0.00, -3.38068E-7,  1.00,  0.38271,  0.85801
183, 81, -0.60,  1.0281,  0.06994,  0.00, -3.27229E-7,  1.00,  0.76864,  0.87878
184, 82,  0.00,  1.02026,  0.06994,  0.00, -3.38068E-7,  1.00,  0.38271,  0.85801
185, 83,  0.00,  1.0281,  0.06994,  0.00, -6.08509E-7,  1.00,  0.38271,  0.87878
186, 84,  0.59153,  1.02026,  0.06994,  0.00, -2.75518E-7,  1.00,  0.01404,  0.85801
187, 82,  0.00,  1.02026,  0.06994,  0.00, -3.38068E-7,  1.00,  0.38271,  0.85801
188, 77,  0.00,  0.31515,  0.06994,  0.00, -1.07534E-7,  1.00,  0.38271,  0.50716
189, 84,  0.59153,  1.02026,  0.06994,  0.00, -2.75518E-7,  1.00,  0.01404,  0.85801
190, 77,  0.00,  0.31515,  0.06994,  0.00, -1.07534E-7,  1.00,  0.38271,  0.50716
191, 85,  0.59153,  0.31515,  0.06994,  0.00,  0.00,  1.00,  0.01404,  0.50716
192, 86,  0.00,  0.2981,  0.01501,  0.00, -0.9634, -0.26806,  0.78119,  0.99721
193, 87,  0.00,  0.28281,  0.06994,  0.00, -0.9634, -0.26806,  0.78119,  0.96999
194, 88, -0.60,  0.28281,  0.06994,  0.00, -0.9634, -0.26806,  0.6499,  0.96999
195, 86,  0.00,  0.2981,  0.01501,  0.00, -0.9634, -0.26806,  0.78119,  0.99721
196, 88, -0.60,  0.28281,  0.06994,  0.00, -0.9634, -0.26806,  0.6499,  0.96999
197, 89, -0.60,  0.2981,  0.01501,  0.00, -0.9634, -0.26806,  0.6499,  0.99721
198, 90, -0.60,  1.01281,  0.01501,  0.00,  0.9634, -0.26806,  0.49128,  0.99721
199, 91, -0.60,  1.0281,  0.06994,  0.00,  0.9634, -0.26806,  0.49128,  0.96999
200, 92,  0.00,  1.0281,  0.06994,  0.00,  0.9634, -0.26806,  0.35936,  0.96999
201, 90, -0.60,  1.01281,  0.01501,  0.00,  0.9634, -0.26806,  0.49128,  0.99721
202, 92,  0.00,  1.0281,  0.06994,  0.00,  0.9634, -0.26806,  0.35936,  0.96999
203, 93,  0.00,  1.01281,  0.01501,  0.00,  0.9634, -0.26806,  0.35936,  0.99721
204, 94, -0.60,  0.2981,  0.01501, -1.00,  0.00,  0.00,  0.6499,  0.99721
205, 95, -0.60,  0.28281,  0.06994, -1.00,  0.00,  0.00,  0.6499,  0.96999
206, 96, -0.60,  1.0281,  0.06994, -1.00,  0.00,  0.00,  0.49128,  0.96999
207, 94, -0.60,  0.2981,  0.01501, -1.00,  0.00,  0.00,  0.6499,  0.99721
208, 96, -0.60,  1.0281,  0.06994, -1.00,  0.00,  0.00,  0.49128,  0.96999
209, 97, -0.60,  1.01281,  0.01501, -1.00,  0.00,  0.00,  0.49128,  0.99721
210, 98,  0.00,  0.2981,  0.01501,  0.00,  0.00, -1.00,  0.51637,  0.31755
211, 99,  0.00,  1.01281,  0.01501,  0.00,  0.00, -1.00,  0.71975,  0.31755
212, 100,  0.60,  1.01281,  0.01501,  0.00,  0.00, -1.00,  0.71975,  0.48345
213, 98,  0.00,  0.2981,  0.01501,  0.00,  0.00, -1.00,  0.51637,  0.31755
214, 100,  0.60,  1.01281,  0.01501,  0.00,  0.00, -1.00,  0.71975,  0.48345
215, 101,  0.60,  0.2981,  0.01501,  0.00,  0.00, -1.00,  0.51637,  0.48345
216, 102,  0.00,  0.28281,  0.06994,  0.00, -1.47443E-7,  1.00,  0.38271,  0.48564
217, 103,  0.60,  0.28281,  0.06994,  0.00, -1.35199E-7,  1.00,  0.76864,  0.48564
218, 104,  0.59153,  0.31515,  0.06994,  0.00,  0.00,  1.00,  0.75012,  0.50716
219, 102,  0.00,  0.28281,  0.06994,  0.00, -1.47443E-7,  1.00,  0.38271,  0.48564
220, 104,  0.59153,  0.31515,  0.06994,  0.00,  0.00,  1.00,  0.75012,  0.50716
221, 105,  0.00,  0.31515,  0.06994,  0.00, -1.07534E-7,  1.00,  0.38271,  0.50716
222, 103,  0.60,  0.28281,  0.06994,  0.00, -1.35199E-7,  1.00,  0.76864,  0.48564
223, 106,  0.59153,  1.02026,  0.06994,  0.00, -2.75518E-7,  1.00,  0.75012,  0.85801
224, 104,  0.59153,  0.31515,  0.06994,  0.00,  0.00,  1.00,  0.75012,  0.50716
225, 103,  0.60,  0.28281,  0.06994,  0.00, -1.35199E-7,  1.00,  0.76864,  0.48564
226, 107,  0.60,  1.0281,  0.06994,  0.00, -3.27229E-7,  1.00,  0.76864,  0.87878
227, 106,  0.59153,  1.02026,  0.06994,  0.00, -2.75518E-7,  1.00,  0.75012,  0.85801
228, 107,  0.60,  1.0281,  0.06994,  0.00, -3.27229E-7,  1.00,  0.76864,  0.87878
229, 108,  0.00,  1.02026,  0.06994,  0.00, -3.38068E-7,  1.00,  0.38271,  0.85801
230, 106,  0.59153,  1.02026,  0.06994,  0.00, -2.75518E-7,  1.00,  0.75012,  0.85801
231, 107,  0.60,  1.0281,  0.06994,  0.00, -3.27229E-7,  1.00,  0.76864,  0.87878
232, 109,  0.00,  1.0281,  0.06994,  0.00, -6.08509E-7,  1.00,  0.38271,  0.87878
233, 108,  0.00,  1.02026,  0.06994,  0.00, -3.38068E-7,  1.00,  0.38271,  0.85801
234, 110,  0.00,  0.2981,  0.01501,  0.00, -0.9634, -0.26806,  0.78119,  0.99721
235, 111,  0.60,  0.2981,  0.01501,  0.00, -0.9634, -0.26806,  0.6499,  0.99721
236, 112,  0.60,  0.28281,  0.06994,  0.00, -0.9634, -0.26806,  0.6499,  0.96999
237, 110,  0.00,  0.2981,  0.01501,  0.00, -0.9634, -0.26806,  0.78119,  0.99721
238, 112,  0.60,  0.28281,  0.06994,  0.00, -0.9634, -0.26806,  0.6499,  0.96999
239, 113,  0.00,  0.28281,  0.06994,  0.00, -0.9634, -0.26806,  0.78119,  0.96999
240, 114,  0.60,  1.01281,  0.01501,  0.00,  0.9634, -0.26806,  0.49128,  0.99721
241, 115,  0.00,  1.01281,  0.01501,  0.00,  0.9634, -0.26806,  0.35936,  0.99721
242, 116,  0.00,  1.0281,  0.06994,  0.00,  0.9634, -0.26806,  0.35936,  0.96999
243, 114,  0.60,  1.01281,  0.01501,  0.00,  0.9634, -0.26806,  0.49128,  0.99721
244, 116,  0.00,  1.0281,  0.06994,  0.00,  0.9634, -0.26806,  0.35936,  0.96999
245, 117,  0.60,  1.0281,  0.06994,  0.00,  0.9634, -0.26806,  0.49128,  0.96999
246, 118,  0.60,  0.2981,  0.01501,  1.00,  0.00,  0.00,  0.6499,  0.99721
247, 119,  0.60,  1.01281,  0.01501,  1.00,  0.00,  0.00,  0.49128,  0.99721
248, 120,  0.60,  1.0281,  0.06994,  1.00,  0.00,  0.00,  0.49128,  0.96999
249, 118,  0.60,  0.2981,  0.01501,  1.00,  0.00,  0.00,  0.6499,  0.99721
250, 120,  0.60,  1.0281,  0.06994,  1.00,  0.00,  0.00,  0.49128,  0.96999
251, 121,  0.60,  0.28281,  0.06994,  1.00,  0.00,  0.00,  0.6499,  0.96999
252, 122, -2.32179E-10,  0.80241,  0.01449,  0.00,  0.00, -1.00,  0.89823,  0.24975
253, 123, -0.11444,  0.80241,  0.01449,  0.00,  0.00, -1.00,  0.79738,  0.24975
254, 124, -0.11444,  0.92691,  0.01449,  0.00,  0.00, -1.00,  0.79738,  0.34645
255, 122, -2.32179E-10,  0.80241,  0.01449,  0.00,  0.00, -1.00,  0.89823,  0.24975
256, 124, -0.11444,  0.92691,  0.01449,  0.00,  0.00, -1.00,  0.79738,  0.34645
257, 125, -2.32179E-10,  0.92691,  0.01449,  0.00,  0.00, -1.00,  0.89823,  0.34645
258, 122, -2.32179E-10,  0.80241,  0.01449,  0.00,  0.00, -1.00,  0.89823,  0.24975
259, 125, -2.32179E-10,  0.92691,  0.01449,  0.00,  0.00, -1.00,  0.89823,  0.34645
260, 126,  0.11444,  0.92691,  0.01449,  0.00,  0.00, -1.00,  0.99256,  0.34645
261, 122, -2.32179E-10,  0.80241,  0.01449,  0.00,  0.00, -1.00,  0.89823,  0.24975
262, 126,  0.11444,  0.92691,  0.01449,  0.00,  0.00, -1.00,  0.99256,  0.34645
263, 127,  0.11444,  0.80241,  0.01449,  0.00,  0.00, -1.00,  0.99256,  0.24975
264, 128, -0.11444,  0.92691,  0.01449,  0.00,  1.00,  0.00,  0.79738,  0.34645
265, 129, -0.11444,  0.92691,  0.01844,  0.00,  1.00,  0.00,  0.79738,  0.34645
266, 130, -2.32179E-10,  0.92691,  0.01844,  0.00,  1.00,  0.00,  0.89285,  0.34645
267, 128, -0.11444,  0.92691,  0.01449,  0.00,  1.00,  0.00,  0.79738,  0.34645
268, 130, -2.32179E-10,  0.92691,  0.01844,  0.00,  1.00,  0.00,  0.89285,  0.34645
269, 131, -2.32179E-10,  0.92691,  0.01449,  0.00,  1.00,  0.00,  0.89823,  0.34645
