VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_TEXCOORD0.x, in_TEXCOORD0.y
47, 27,  0.33304,  2.36979,  0.35259,  0.17225,  0.98505,  0.00,  0.99578,  0.98611
48, 28,  0.38113,  2.31774,  0.35259,  0.98886,  0.14882,  0.00,  0.99578,  0.95293
49, 25,  0.36911,  2.35677, -0.89072,  0.72369,  0.69013,  0.00,  0.53272,  0.96951
50, 24,  0.36911,  2.35677,  0.35259,  0.72369,  0.69013,  0.00,  0.99578,  0.96952
51, 28,  0.38113,  2.31774,  0.35259,  0.98886,  0.14882,  0.00,  0.99578,  0.95293
52, 29,  0.38113,  2.31774, -0.89072,  0.98886,  0.14882,  0.00,  0.53272,  0.9529
53, 25,  0.36911,  2.35677, -0.89072,  0.72369,  0.69013,  0.00,  0.53272,  0.96951
54, 28,  0.38113,  2.31774,  0.35259,  0.98886,  0.14882,  0.00,  0.99578,  0.95293
55, 30,  0.38113,  2.24263, -0.81561,  1.00,  0.00,  0.00,  0.56833,  0.92261
56, 29,  0.38113,  2.31774, -0.89072,  0.98886,  0.14882,  0.00,  0.53272,  0.9529
57, 28,  0.38113,  2.31774,  0.35259,  0.98886,  0.14882,  0.00,  0.99578,  0.95293
58, 31,  0.38113,  2.24263,  0.27748,  1.00,  0.00,  0.00,  0.96021,  0.92261
59, 30,  0.38113,  2.24263, -0.81561,  1.00,  0.00,  0.00,  0.56833,  0.92261
60, 32,  0.38113,  1.13931E-7,  0.3526,  1.00,  0.00,  0.00,  0.99583,  0.01519
61, 31,  0.38113,  2.24263,  0.27748,  1.00,  0.00,  0.00,  0.96021,  0.92261
62, 28,  0.38113,  2.31774,  0.35259,  0.98886,  0.14882,  0.00,  0.99578,  0.95293
63, 32,  0.38113,  1.13931E-7,  0.3526,  1.00,  0.00,  0.00,  0.99583,  0.01519
64, 33,  0.38113,  0.06849,  0.27748,  1.00,  0.00,  0.00,  0.96021,  0.04549
65, 31,  0.38113,  2.24263,  0.27748,  1.00,  0.00,  0.00,  0.96021,  0.92261
66, 34,  0.38113, -2.61540E-7, -0.89072,  1.00,  0.00,  0.00,  0.53277,  0.01516
67, 33,  0.38113,  0.06849,  0.27748,  1.00,  0.00,  0.00,  0.96021,  0.04549
68, 32,  0.38113,  1.13931E-7,  0.3526,  1.00,  0.00,  0.00,  0.99583,  0.01519
69, 34,  0.38113, -2.61540E-7, -0.89072,  1.00,  0.00,  0.00,  0.53277,  0.01516
70, 35,  0.38113,  0.06849, -0.81561,  1.00,  0.00,  0.00,  0.56833,  0.04547
71, 33,  0.38113,  0.06849,  0.27748,  1.00,  0.00,  0.00,  0.96021,  0.04549
72, 29,  0.38113,  2.31774, -0.89072,  0.98886,  0.14882,  0.00,  0.53272,  0.9529
73, 30,  0.38113,  2.24263, -0.81561,  1.00,  0.00,  0.00,  0.56833,  0.92261
74, 35,  0.38113,  0.06849, -0.81561,  1.00,  0.00,  0.00,  0.56833,  0.04547
75, 29,  0.38113,  2.31774, -0.89072,  0.98886,  0.14882,  0.00,  0.53272,  0.9529
76, 35,  0.38113,  0.06849, -0.81561,  1.00,  0.00,  0.00,  0.56833,  0.04547
77, 34,  0.38113, -2.61540E-7, -0.89072,  1.00,  0.00,  0.00,  0.53277,  0.01516
78, 36,  0.38113,  0.06849, -0.81561,  0.00,  1.00,  0.00,  0.81365,  0.33533
79, 37, -0.20531,  0.06849, -0.81561,  0.00,  1.00,  0.00,  0.94594,  0.33533
80, 38, -0.20531,  0.06849,  0.27748,  0.00,  1.00,  0.00,  0.94594,  0.11942
81, 36,  0.38113,  0.06849, -0.81561,  0.00,  1.00,  0.00,  0.81365,  0.33533
82, 38, -0.20531,  0.06849,  0.27748,  0.00,  1.00,  0.00,  0.94594,  0.11942
83, 39,  0.38113,  0.06849,  0.27748,  0.00,  1.00,  0.00,  0.81365,  0.11942
84, 40,  0.38113,  0.06849,  0.27748,  0.00,  0.00, -1.00,  0.80299,  0.36134
85, 41, -0.20531,  0.06849,  0.27748,  0.00,  0.00, -1.00,  0.84288,  0.36134
86, 42, -0.20531,  2.24263,  0.27748,  0.00,  0.00, -1.00,  0.84288,  0.51953
87, 40,  0.38113,  0.06849,  0.27748,  0.00,  0.00, -1.00,  0.80299,  0.36134
88, 42, -0.20531,  2.24263,  0.27748,  0.00,  0.00, -1.00,  0.84288,  0.51953
89, 43,  0.38113,  2.24263,  0.27748,  0.00,  0.00, -1.00,  0.80299,  0.51953
90, 44,  0.38113,  2.24263,  0.27748,  0.00, -1.00,  0.00,  0.93526,  0.57533
91, 45, -0.20531,  2.24263,  0.27748,  0.00, -1.00,  0.00,  0.93526,  0.51953
92, 46, -0.20531,  2.24263, -0.81561,  0.00, -1.00,  0.00,  0.84288,  0.51953
93, 44,  0.38113,  2.24263,  0.27748,  0.00, -1.00,  0.00,  0.93526,  0.57533
94, 46, -0.20531,  2.24263, -0.81561,  0.00, -1.00,  0.00,  0.84288,  0.51953
95, 47,  0.38113,  2.24263, -0.81561,  0.00, -1.00,  0.00,  0.84288,  0.57533
96, 48,  0.38113,  2.24263, -0.81561,  0.00,  0.00,  1.00,  0.80299,  0.51953
97, 49, -0.20531,  2.24263, -0.81561,  0.00,  0.00,  1.00,  0.84288,  0.51953
98, 50, -0.20531,  0.06849, -0.81561,  0.00,  0.00,  1.00,  0.84288,  0.36134
99, 48,  0.38113,  2.24263, -0.81561,  0.00,  0.00,  1.00,  0.80299,  0.51953
100, 50, -0.20531,  0.06849, -0.81561,  0.00,  0.00,  1.00,  0.84288,  0.36134
101, 51,  0.38113,  0.06849, -0.81561,  0.00,  0.00,  1.00,  0.80299,  0.36134
102, 52,  0.22559,  0.48781,  0.89391,  0.00,  0.00,  1.00,  0.36596,  0.93488
103, 53,  0.28349,  0.51336,  0.89391,  0.00,  0.00,  1.00,  0.35093,  0.93488
104, 54,  0.18707,  0.62016,  0.89391,  0.00,  0.00,  1.00,  0.35093,  0.89377
105, 52,  0.22559,  0.48781,  0.89391,  0.00,  0.00,  1.00,  0.36596,  0.93488
106, 54,  0.18707,  0.62016,  0.89391,  0.00,  0.00,  1.00,  0.35093,  0.89377
107, 55,  0.12922,  0.59461,  0.89391,  0.00,  0.00,  1.00,  0.36596,  0.89377
108, 53,  0.28349,  0.51336,  0.89391,  0.00,  0.00,  1.00,  0.35093,  0.93488
109, 52,  0.22559,  0.48781,  0.89391,  0.00,  0.00,  1.00,  0.36596,  0.93488
110, 56,  0.22559,  0.05604,  0.89391,  0.00,  0.00,  1.00,  0.36596,  0.9946
111, 53,  0.28349,  0.51336,  0.89391,  0.00,  0.00,  1.00,  0.35093,  0.93488
112, 56,  0.22559,  0.05604,  0.89391,  0.00,  0.00,  1.00,  0.36596,  0.9946
113, 57,  0.28349,  2.69953E-7,  0.89391,  0.00,  0.00,  1.00,  0.35093,  0.9946
114, 55,  0.12922,  0.59461,  0.89391,  0.00,  0.00,  1.00,  0.36596,  0.89377
115, 54,  0.18707,  0.62016,  0.89391,  0.00,  0.00,  1.00,  0.35093,  0.89377
116, 58,  0.18707,  1.51034,  0.89391,  0.00,  0.00,  1.00,  0.35093,  0.78005
117, 55,  0.12922,  0.59461,  0.89391,  0.00,  0.00,  1.00,  0.36596,  0.89377
118, 58,  0.18707,  1.51034,  0.89391,  0.00,  0.00,  1.00,  0.35093,  0.78005
119, 59,  0.12922,  1.53564,  0.89391,  0.00,  0.00,  1.00,  0.36596,  0.78005
120, 58,  0.18707,  1.51034,  0.89391,  0.00,  0.00,  1.00,  0.35093,  0.78005
121, 60,  0.22559,  1.64389,  0.89391,  0.00,  0.00,  1.00,  0.36595,  0.74789
122, 59,  0.12922,  1.53564,  0.89391,  0.00,  0.00,  1.00,  0.36596,  0.78005
123, 58,  0.18707,  1.51034,  0.89391,  0.00,  0.00,  1.00,  0.35093,  0.78005
124, 61,  0.28349,  1.6186,  0.89391,  0.00,  0.00,  1.00,  0.35093,  0.74789
125, 60,  0.22559,  1.64389,  0.89391,  0.00,  0.00,  1.00,  0.36595,  0.74789
126, 61,  0.28349,  1.6186,  0.89391,  0.00,  0.00,  1.00,  0.35093,  0.74789
127, 62,  0.22559,  1.96048,  0.89391,  0.00,  0.00,  1.00,  0.36595,  0.70633
128, 60,  0.22559,  1.64389,  0.89391,  0.00,  0.00,  1.00,  0.36595,  0.74789
129, 61,  0.28349,  1.6186,  0.89391,  0.00,  0.00,  1.00,  0.35093,  0.74789
130, 63,  0.28349,  2.05187,  0.89391,  0.00,  0.00,  1.00,  0.35092,  0.69304
131, 62,  0.22559,  1.96048,  0.89391,  0.00,  0.00,  1.00,  0.36595,  0.70633
132, 62,  0.22559,  1.96048,  0.89391,  0.00,  0.00,  1.00,  0.36595,  0.70633
133, 63,  0.28349,  2.05187,  0.89391,  0.00,  0.00,  1.00,  0.35092,  0.69304
134, 64,  0.23775,  2.06894,  0.89391,  0.00,  0.00,  1.00,  0.36595,  0.69304
135, 65, -0.37474,  1.99345E-7,  0.89391,  0.00,  0.00,  1.00,  0.04298,  0.17456
136, 66,  0.28349,  2.69953E-7,  0.89391,  0.00,  0.00,  1.00,  0.04298,  0.01537
137, 67,  0.22559,  0.05604,  0.89391,  0.00,  0.00,  1.00,  0.06676,  0.02999
138, 65, -0.37474,  1.99345E-7,  0.89391,  0.00,  0.00,  1.00,  0.04298,  0.17456
139, 67,  0.22559,  0.05604,  0.89391,  0.00,  0.00,  1.00,  0.06676,  0.02999
140, 68, -0.28107,  0.05604,  0.89391,  0.00,  0.00,  1.00,  0.06676,  0.1604
141, 69, -0.37474,  1.99345E-7,  0.89391,  0.00,  0.00,  1.00,  0.36544,  0.68131
142, 70, -0.28107,  0.05604,  0.89391,  0.00,  0.00,  1.00,  0.34974,  0.67398
143, 71, -0.28107,  1.96048,  0.89391,  0.00,  0.00,  1.00,  0.34977,  0.44364
144, 69, -0.37474,  1.99345E-7,  0.89391,  0.00,  0.00,  1.00,  0.36544,  0.68131
145, 71, -0.28107,  1.96048,  0.89391,  0.00,  0.00,  1.00,  0.34977,  0.44364
146, 72, -0.37474,  2.06894,  0.89391,  0.00,  0.00,  1.00,  0.36549,  0.42961
147, 73,  0.22559,  1.96048,  0.89391,  0.00,  0.00,  1.00,  0.04298,  0.18672
148, 74,  0.23775,  2.06894,  0.89391,  0.00,  0.00,  1.00,  0.06676,  0.17426
149, 75, -0.37474,  2.06894,  0.89391,  0.00,  0.00,  1.00,  0.06676,  0.3314
150, 73,  0.22559,  1.96048,  0.89391,  0.00,  0.00,  1.00,  0.04298,  0.18672
151, 75, -0.37474,  2.06894,  0.89391,  0.00,  0.00,  1.00,  0.06676,  0.3314
152, 76, -0.28107,  1.96048,  0.89391,  0.00,  0.00,  1.00,  0.04298,  0.31721
153, 77,  0.28349,  1.6186,  0.89391,  1.00,  0.00,  0.00,  0.07402,  0.20521
154, 78,  0.28349,  1.6186,  0.35261,  1.00,  0.00,  0.00,  0.30697,  0.20521
155, 79,  0.28349,  2.05187,  0.35261,  1.00,  0.00,  0.00,  0.30697,  0.00504
156, 77,  0.28349,  1.6186,  0.89391,  1.00,  0.00,  0.00,  0.07402,  0.20521
157, 79,  0.28349,  2.05187,  0.35261,  1.00,  0.00,  0.00,  0.30697,  0.00504
158, 80,  0.28349,  2.05187,  0.89391,  1.00,  0.00,  0.00,  0.07402,  0.00504
159, 81,  0.18707,  0.62016,  0.89391,  0.74225,  0.67012,  0.00,  0.07402,  0.68594
160, 82,  0.28349,  0.51336,  0.89391,  0.74225,  0.67012,  0.00,  0.07402,  0.75492
161, 83,  0.28349,  0.51336,  0.35261,  0.74225,  0.67012,  0.00,  0.30697,  0.75492
162, 81,  0.18707,  0.62016,  0.89391,  0.74225,  0.67012,  0.00,  0.07402,  0.68594
163, 83,  0.28349,  0.51336,  0.35261,  0.74225,  0.67012,  0.00,  0.30697,  0.75492
164, 84,  0.18707,  0.62016,  0.35261,  0.74225,  0.67012,  0.00,  0.30697,  0.68594
165, 85,  0.18707,  1.51034,  0.35261,  0.74675, -0.6651,  0.00,  0.30697,  0.27467
166, 86,  0.28349,  1.6186,  0.35261,  0.74675, -0.66511,  0.00,  0.30697,  0.20521
167, 87,  0.28349,  1.6186,  0.89391,  0.74675, -0.66511,  0.00,  0.07402,  0.20521
168, 85,  0.18707,  1.51034,  0.35261,  0.74675, -0.6651,  0.00,  0.30697,  0.27467
169, 87,  0.28349,  1.6186,  0.89391,  0.74675, -0.66511,  0.00,  0.07402,  0.20521
170, 88,  0.18707,  1.51034,  0.89391,  0.74675, -0.6651,  0.00,  0.07402,  0.27467
171, 89,  0.28349,  2.69953E-7,  0.89391,  1.00,  0.00,  0.00,  0.07402,  0.99514
172, 90,  0.28349,  1.13935E-7,  0.35261,  1.00,  0.00,  0.00,  0.30697,  0.99514
173, 91,  0.28349,  0.51336,  0.35261,  1.00,  0.00,  0.00,  0.30697,  0.75492
174, 89,  0.28349,  2.69953E-7,  0.89391,  1.00,  0.00,  0.00,  0.07402,  0.99514
175, 91,  0.28349,  0.51336,  0.35261,  1.00,  0.00,  0.00,  0.30697,  0.75492
176, 92,  0.28349,  0.51336,  0.89391,  1.00,  0.00,  0.00,  0.07402,  0.75492
177, 93,  0.12922,  0.59461,  0.87413,  0.00,  0.00,  1.00,  0.01573,  0.92582
178, 94,  0.12922,  1.53564,  0.87413,  0.00,  0.00001,  1.00,  0.01572,  0.8011
179, 95, -0.28107,  1.96048,  0.87413,  0.00,  0.00001,  1.00,  0.06616,  0.74646
180, 93,  0.12922,  0.59461,  0.87413,  0.00,  0.00,  1.00,  0.01573,  0.92582
181, 95, -0.28107,  1.96048,  0.87413,  0.00,  0.00001,  1.00,  0.06616,  0.74646
182, 96, -0.28107,  0.05604,  0.87413,  0.00,  0.00,  1.00,  0.06616,  0.99587
183, 93,  0.12922,  0.59461,  0.87413,  0.00,  0.00,  1.00,  0.01573,  0.92582
184, 96, -0.28107,  0.05604,  0.87413,  0.00,  0.00,  1.00,  0.06616,  0.99587
185, 97,  0.22559,  0.48781,  0.87413,  0.00,  0.00,  1.00,  0.00345,  0.93987
186, 97,  0.22559,  0.48781,  0.87413,  0.00,  0.00,  1.00,  0.00345,  0.93987
187, 96, -0.28107,  0.05604,  0.87413,  0.00,  0.00,  1.00,  0.06616,  0.99587
188, 98,  0.22559,  0.05604,  0.87413,  0.00,  0.00,  1.00,  0.00354,  0.99587
189, 95, -0.28107,  1.96048,  0.87413,  0.00,  0.00001,  1.00,  0.06616,  0.74646
190, 94,  0.12922,  1.53564,  0.87413,  0.00,  0.00001,  1.00,  0.01572,  0.8011
191, 99,  0.22559,  1.64389,  0.87413,  0.00,  0.00001,  1.00,  0.00348,  0.78686
192, 95, -0.28107,  1.96048,  0.87413,  0.00,  0.00001,  1.00,  0.06616,  0.74646
193, 99,  0.22559,  1.64389,  0.87413,  0.00,  0.00001,  1.00,  0.00348,  0.78686
194, 100,  0.22559,  1.96048,  0.87413,  0.00,  0.00001,  1.00,  0.00348,  0.74646
195, 101, -0.28107,  1.96048,  0.87413,  0.00, -1.00,  0.00,  0.03035,  0.17278
196, 102,  0.22559,  1.96048,  0.87413,  0.00, -1.00,  0.00,  0.03035,  0.32324
197, 103,  0.22559,  1.96048,  0.89391,  0.00, -1.00,  0.00,  0.0042,  0.32652
198, 101, -0.28107,  1.96048,  0.87413,  0.00, -1.00,  0.00,  0.03035,  0.17278
199, 103,  0.22559,  1.96048,  0.89391,  0.00, -1.00,  0.00,  0.0042,  0.32652
200, 104, -0.28107,  1.96048,  0.89391,  0.00, -1.00,  0.00,  0.0042,  0.1693
201, 105,  0.22559,  1.96048,  0.87413, -1.00,  0.00,  0.00,  0.02873,  0.3423
202, 106,  0.22559,  1.64389,  0.87413, -0.93459,  0.35573,  0.00,  0.02873,  0.40734
203, 107,  0.22559,  1.64389,  0.89391, -0.93459,  0.35573,  0.00,  0.00541,  0.40734
204, 105,  0.22559,  1.96048,  0.87413, -1.00,  0.00,  0.00,  0.02873,  0.3423
205, 107,  0.22559,  1.64389,  0.89391, -0.93459,  0.35573,  0.00,  0.00541,  0.40734
206, 108,  0.22559,  1.96048,  0.89391, -1.00,  0.00,  0.00,  0.00541,  0.3423
207, 106,  0.22559,  1.64389,  0.87413, -0.93459,  0.35573,  0.00,  0.02873,  0.40734
208, 109,  0.12922,  1.53564,  0.89391, -0.93459,  0.35573,  0.00,  0.00541,  0.42973
209, 107,  0.22559,  1.64389,  0.89391, -0.93459,  0.35573,  0.00,  0.00541,  0.40734
210, 106,  0.22559,  1.64389,  0.87413, -0.93459,  0.35573,  0.00,  0.02873,  0.40734
211, 110,  0.12922,  1.53564,  0.87413, -0.93459,  0.35573,  0.00,  0.02877,  0.42973
212, 109,  0.12922,  1.53564,  0.89391, -0.93459,  0.35573,  0.00,  0.00541,  0.42973
213, 110,  0.12922,  1.53564,  0.87413, -0.93459,  0.35573,  0.00,  0.02877,  0.42973
214, 111,  0.12922,  0.59461,  0.89391, -0.93338, -0.35888,  0.00,  0.00541,  0.62463
215, 109,  0.12922,  1.53564,  0.89391, -0.93459,  0.35573,  0.00,  0.00541,  0.42973
216, 110,  0.12922,  1.53564,  0.87413, -0.93459,  0.35573,  0.00,  0.02877,  0.42973
217, 112,  0.12922,  0.59461,  0.87413, -0.93338, -0.35888,  0.00,  0.02877,  0.62463
218, 111,  0.12922,  0.59461,  0.89391, -0.93338, -0.35888,  0.00,  0.00541,  0.62463
219, 112,  0.12922,  0.59461,  0.87413, -0.93338, -0.35888,  0.00,  0.02877,  0.62463
220, 113,  0.22559,  0.48781,  0.89391, -0.93338, -0.35888,  0.00,  0.00541,  0.64674
221, 111,  0.12922,  0.59461,  0.89391, -0.93338, -0.35888,  0.00,  0.00541,  0.62463
222, 112,  0.12922,  0.59461,  0.87413, -0.93338, -0.35888,  0.00,  0.02877,  0.62463
223, 114,  0.22559,  0.48781,  0.87413, -0.93338, -0.35888,  0.00,  0.02877,  0.64674
224, 113,  0.22559,  0.48781,  0.89391, -0.93338, -0.35888,  0.00,  0.00541,  0.64674
225, 114,  0.22559,  0.48781,  0.87413, -0.93338, -0.35888,  0.00,  0.02877,  0.64674
226, 115,  0.22559,  0.05604,  0.89391, -1.00,  0.00,  0.00,  0.00541,  0.73593
227, 113,  0.22559,  0.48781,  0.89391, -0.93338, -0.35888,  0.00,  0.00541,  0.64674
228, 114,  0.22559,  0.48781,  0.87413, -0.93338, -0.35888,  0.00,  0.02877,  0.64674
229, 116,  0.22559,  0.05604,  0.87413, -1.00,  0.00,  0.00,  0.02877,  0.73593
230, 115,  0.22559,  0.05604,  0.89391, -1.00,  0.00,  0.00,  0.00541,  0.73593
231, 117,  0.22559,  0.05604,  0.87413,  0.00,  1.00,  0.00,  0.0042,  0.16024
232, 118, -0.28107,  0.05604,  0.87413,  0.00,  1.00,  0.00,  0.0042,  0.0099
233, 119, -0.28107,  0.05604,  0.89391,  0.00,  1.00,  0.00,  0.03035,  0.00647
234, 117,  0.22559,  0.05604,  0.87413,  0.00,  1.00,  0.00,  0.0042,  0.16024
235, 119, -0.28107,  0.05604,  0.89391,  0.00,  1.00,  0.00,  0.03035,  0.00647
236, 120,  0.22559,  0.05604,  0.89391,  0.00,  1.00,  0.00,  0.03035,  0.16358
237, 121, -0.28107,  0.05604,  0.87413,  1.00,  0.00,  0.00,  0.03951,  0.73459
238, 122, -0.28107,  1.96048,  0.87413,  1.00,  0.00,  0.00,  0.03947,  0.34501
239, 123, -0.28107,  1.96048,  0.89391,  1.00,  0.00,  0.00,  0.0592,  0.3424
240, 121, -0.28107,  0.05604,  0.87413,  1.00,  0.00,  0.00,  0.03951,  0.73459
241, 123, -0.28107,  1.96048,  0.89391,  1.00,  0.00,  0.00,  0.0592,  0.3424
242, 124, -0.28107,  0.05604,  0.89391,  1.00,  0.00,  0.00,  0.05901,  0.7366
243, 125, -0.37474,  2.06894,  0.89391,  0.00,  1.00,  0.00,  0.69045,  0.31339
244, 126,  0.23775,  2.06894,  0.89391,  0.17766,  0.98409,  0.00,  0.69045,  0.36895
245, 127,  0.23775,  2.06894,  0.35261,  0.17766,  0.98409,  0.00,  0.77759,  0.36895
246, 125, -0.37474,  2.06894,  0.89391,  0.00,  1.00,  0.00,  0.69045,  0.31339
247, 127,  0.23775,  2.06894,  0.35261,  0.17766,  0.98409,  0.00,  0.77759,  0.36895
248, 128, -0.37474,  2.06894,  0.35261,  0.00,  1.00,  0.00,  0.77759,  0.31339
249, 129,  0.28349,  2.05187,  0.35261,  0.3497,  0.93686,  0.00,  0.77759,  0.38336
250, 127,  0.23775,  2.06894,  0.35261,  0.17766,  0.98409,  0.00,  0.77759,  0.36895
251, 126,  0.23775,  2.06894,  0.89391,  0.17766,  0.98409,  0.00,  0.69045,  0.36895
252, 129,  0.28349,  2.05187,  0.35261,  0.3497,  0.93686,  0.00,  0.77759,  0.38336
253, 126,  0.23775,  2.06894,  0.89391,  0.17766,  0.98409,  0.00,  0.69045,  0.36895
254, 130,  0.28349,  2.05187,  0.89391,  0.3497,  0.93686,  0.00,  0.69045,  0.38336
255, 131,  0.18707,  0.62016,  0.89391,  1.00,  0.00,  0.00,  0.07402,  0.68594
256, 132,  0.18707,  0.62016,  0.35261,  1.00,  0.00,  0.00,  0.30697,  0.68594
257, 133,  0.18707,  1.51034,  0.35261,  1.00,  0.00,  0.00,  0.30697,  0.27467
258, 131,  0.18707,  0.62016,  0.89391,  1.00,  0.00,  0.00,  0.07402,  0.68594
259, 133,  0.18707,  1.51034,  0.35261,  1.00,  0.00,  0.00,  0.30697,  0.27467
260, 134,  0.18707,  1.51034,  0.89391,  1.00,  0.00,  0.00,  0.07402,  0.27467
261, 135, -0.37474,  2.06894,  0.89391, -1.00,  0.00,  0.00,  0.69045,  0.31339
262, 136, -0.37474,  2.06894,  0.35261, -1.00,  0.00,  0.00,  0.77759,  0.31339
263, 137, -0.37474,  1.03796E-7,  0.35261, -1.00,  0.00,  0.00,  0.77759,  0.0583
264, 135, -0.37474,  2.06894,  0.89391, -1.00,  0.00,  0.00,  0.69045,  0.31339
265, 137, -0.37474,  1.03796E-7,  0.35261, -1.00,  0.00,  0.00,  0.77759,  0.0583
266, 138, -0.37474,  1.99345E-7,  0.89391, -1.00,  0.00,  0.00,  0.69045,  0.0583
267, 139,  0.33375,  1.73946, -0.81594,  0.00, -1.00,  0.00,  0.93845,  0.06194
268, 140,  0.33375,  1.73946,  0.28075,  0.00, -1.00,  0.00,  0.88441,  0.06194
269, 141, -0.23951,  1.73946,  0.28075,  0.00, -1.00,  0.00,  0.88441,  0.09687
270, 139,  0.33375,  1.73946, -0.81594,  0.00, -1.00,  0.00,  0.93845,  0.06194
