VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_TEXCOORD0.x, in_TEXCOORD0.y
36, 24,  1.98856,  4.01758,  0.30045, -1.00,  0.00,  0.00,  0.33405,  0.92185
37, 25,  1.98856,  4.01758,  0.19762, -1.00,  0.00,  0.00,  0.33405,  0.82896
38, 26,  1.98856,  3.91894,  0.19762, -1.00,  0.00,  0.00,  0.40786,  0.82896
39, 24,  1.98856,  4.01758,  0.30045, -1.00,  0.00,  0.00,  0.33405,  0.92185
40, 26,  1.98856,  3.91894,  0.19762, -1.00,  0.00,  0.00,  0.40786,  0.82896
41, 27,  1.98856,  3.91894,  0.30045, -1.00,  0.00,  0.00,  0.40786,  0.92185
42, 28,  4.4688,  4.01758,  0.30045, -1.00,  0.0011, -0.00106,  0.33405,  0.92185
43, 29,  4.46902,  4.01742,  0.19797, -1.00,  0.0011, -0.00106,  0.33405,  0.82896
44, 30,  4.4688,  3.91894,  0.19762, -1.00,  0.0011, -0.00106,  0.40786,  0.82896
45, 28,  4.4688,  4.01758,  0.30045, -1.00,  0.0011, -0.00106,  0.33405,  0.92185
46, 30,  4.4688,  3.91894,  0.19762, -1.00,  0.0011, -0.00106,  0.40786,  0.82896
47, 31,  4.4688,  3.91894,  0.30045, -1.00,  0.0011, -0.00106,  0.40786,  0.92185
48, 32,  1.9738,  4.03436,  0.30045,  0.00,  0.00,  1.00,  0.00745,  0.22416
49, 33,  1.98856,  4.01758,  0.30045,  0.00,  0.00,  1.00,  0.00745,  0.25256
50, 34,  3.26848,  4.01758,  0.30045,  0.00,  0.00,  1.00,  0.99366,  0.25256
51, 32,  1.9738,  4.03436,  0.30045,  0.00,  0.00,  1.00,  0.00745,  0.22416
52, 34,  3.26848,  4.01758,  0.30045,  0.00,  0.00,  1.00,  0.99366,  0.25256
53, 35,  3.28796,  4.03436,  0.30045,  0.00,  0.00,  1.00,  0.99366,  0.22416
54, 36,  1.97388,  4.17565,  0.30045,  0.00,  0.7071,  0.70711,  0.00745,  0.00438
55, 32,  1.9738,  4.03436,  0.30045,  0.00,  0.00,  1.00,  0.00745,  0.22416
56, 35,  3.28796,  4.03436,  0.30045,  0.00,  0.00,  1.00,  0.99366,  0.22416
57, 36,  1.97388,  4.17565,  0.30045,  0.00,  0.7071,  0.70711,  0.00745,  0.00438
58, 35,  3.28796,  4.03436,  0.30045,  0.00,  0.00,  1.00,  0.99366,  0.22416
59, 37,  3.28667,  4.17565,  0.30045,  0.00,  0.7071,  0.70711,  0.99366,  0.00438
60, 34,  3.26848,  4.01758,  0.30045,  0.00,  0.00,  1.00,  0.99366,  0.25256
61, 33,  1.98856,  4.01758,  0.30045,  0.00,  0.00,  1.00,  0.00745,  0.25256
62, 38,  1.98856,  3.91894,  0.30045,  0.00,  0.00,  1.00,  0.00745,  0.31283
63, 34,  3.26848,  4.01758,  0.30045,  0.00,  0.00,  1.00,  0.99366,  0.25256
64, 38,  1.98856,  3.91894,  0.30045,  0.00,  0.00,  1.00,  0.00745,  0.31283
65, 39,  3.26848,  3.91894,  0.30045,  0.00,  0.00,  1.00,  0.99366,  0.31283
66, 39,  3.26848,  3.91894,  0.30045,  0.00,  0.00,  1.00,  0.99366,  0.31283
67, 38,  1.98856,  3.91894,  0.30045,  0.00,  0.00,  1.00,  0.00745,  0.31283
68, 40,  2.00804,  3.89894,  0.30045,  0.00,  0.00,  1.00,  0.00745,  0.34608
69, 39,  3.26848,  3.91894,  0.30045,  0.00,  0.00,  1.00,  0.99366,  0.31283
70, 40,  2.00804,  3.89894,  0.30045,  0.00,  0.00,  1.00,  0.00745,  0.34608
71, 41,  3.249,  3.89894,  0.30045,  0.00,  0.00,  1.00,  0.99366,  0.34608
72, 42,  4.4688,  4.01758,  0.30045,  0.00,  0.00,  1.00,  0.99366,  0.25256
73, 43,  4.4688,  3.91894,  0.30045,  0.00,  0.00,  1.00,  0.99366,  0.31283
74, 44,  5.736,  3.91894,  0.30045,  0.00,  0.00,  1.00,  0.00745,  0.31283
75, 42,  4.4688,  4.01758,  0.30045,  0.00,  0.00,  1.00,  0.99366,  0.25256
76, 44,  5.736,  3.91894,  0.30045,  0.00,  0.00,  1.00,  0.00745,  0.31283
77, 45,  5.736,  4.0176,  0.30045,  0.00,  0.00,  1.00,  0.00745,  0.25256
78, 44,  5.736,  3.91894,  0.30045,  0.00,  0.00,  1.00,  0.00745,  0.31283
79, 43,  4.4688,  3.91894,  0.30045,  0.00,  0.00,  1.00,  0.99366,  0.31283
80, 46,  4.48828,  3.89894,  0.30045,  0.00,  0.00,  1.00,  0.99366,  0.34608
81, 44,  5.736,  3.91894,  0.30045,  0.00,  0.00,  1.00,  0.00745,  0.31283
82, 46,  4.48828,  3.89894,  0.30045,  0.00,  0.00,  1.00,  0.99366,  0.34608
83, 47,  5.71652,  3.89894,  0.30045,  0.00,  0.00,  1.00,  0.00745,  0.34608
84, 42,  4.4688,  4.01758,  0.30045,  0.00,  0.00,  1.00,  0.99366,  0.25256
85, 45,  5.736,  4.0176,  0.30045,  0.00,  0.00,  1.00,  0.00745,  0.25256
86, 48,  5.736,  4.0322,  0.30045,  0.00,  0.00,  1.00,  0.00745,  0.22416
87, 42,  4.4688,  4.01758,  0.30045,  0.00,  0.00,  1.00,  0.99366,  0.25256
88, 48,  5.736,  4.0322,  0.30045,  0.00,  0.00,  1.00,  0.00745,  0.22416
89, 49,  4.44959,  4.03436,  0.30045,  0.00,  0.00,  1.00,  0.99366,  0.22416
90, 49,  4.44959,  4.03436,  0.30045,  0.00,  0.00,  1.00,  0.99366,  0.22416
91, 48,  5.736,  4.0322,  0.30045,  0.00,  0.00,  1.00,  0.00745,  0.22416
92, 50,  5.736,  4.17565,  0.30045,  0.00,  0.7071,  0.70711,  0.00745,  0.00438
93, 49,  4.44959,  4.03436,  0.30045,  0.00,  0.00,  1.00,  0.99366,  0.22416
94, 50,  5.736,  4.17565,  0.30045,  0.00,  0.7071,  0.70711,  0.00745,  0.00438
95, 51,  4.45001,  4.17565,  0.30045,  0.00,  0.7071,  0.70711,  0.99366,  0.00438
96, 52,  5.71652,  3.89894,  0.30045,  0.71636, -0.69774,  0.00,  0.26732,  0.67724
97, 53,  5.71652,  3.89894,  0.19762,  0.71636, -0.69774,  0.00,  0.22381,  0.67724
98, 54,  5.736,  3.91894,  0.19762,  0.71636, -0.69774,  0.00,  0.22381,  0.68885
99, 52,  5.71652,  3.89894,  0.30045,  0.71636, -0.69774,  0.00,  0.26732,  0.67724
100, 54,  5.736,  3.91894,  0.19762,  0.71636, -0.69774,  0.00,  0.22381,  0.68885
101, 55,  5.736,  3.91894,  0.30045,  0.71636, -0.69774,  0.00,  0.26732,  0.68885
102, 56,  0.69924,  3.89894,  0.30045,  0.72512, -0.68862,  0.00,  0.45643,  0.92185
103, 57,  0.69924,  3.89894,  0.19762,  0.72512, -0.68862,  0.00,  0.45643,  0.82896
104, 58,  0.718,  3.9187,  0.19762,  0.72512, -0.68862,  0.00,  0.40786,  0.82896
105, 56,  0.69924,  3.89894,  0.30045,  0.72512, -0.68862,  0.00,  0.45643,  0.92185
106, 58,  0.718,  3.9187,  0.19762,  0.72512, -0.68862,  0.00,  0.40786,  0.82896
107, 59,  0.718,  3.9187,  0.30045,  0.72512, -0.68862,  0.00,  0.40786,  0.92185
108, 60,  3.249,  3.89894,  0.30045,  0.71638, -0.69771,  0.00,  0.45643,  0.92185
109, 61,  3.249,  3.89894,  0.19762,  0.71638, -0.69771,  0.00,  0.45643,  0.82896
110, 62,  3.26848,  3.91894,  0.19762,  0.71638, -0.69771,  0.00,  0.40786,  0.82896
111, 60,  3.249,  3.89894,  0.30045,  0.71638, -0.69771,  0.00,  0.45643,  0.92185
112, 62,  3.26848,  3.91894,  0.19762,  0.71638, -0.69771,  0.00,  0.40786,  0.82896
113, 63,  3.26848,  3.91894,  0.30045,  0.71638, -0.69771,  0.00,  0.40786,  0.92185
114, 64,  1.9738,  4.03436,  0.30045, -0.7527, -0.65837, -0.00055,  0.2915,  0.92185
115, 65,  1.9738,  4.03453,  0.19762, -0.7527, -0.65837, -0.00055,  0.2915,  0.82896
116, 66,  1.98856,  4.01758,  0.19762, -0.7527, -0.65837, -0.00055,  0.33405,  0.82896
117, 64,  1.9738,  4.03436,  0.30045, -0.7527, -0.65837, -0.00055,  0.2915,  0.92185
118, 66,  1.98856,  4.01758,  0.19762, -0.7527, -0.65837, -0.00055,  0.33405,  0.82896
119, 67,  1.98856,  4.01758,  0.30045, -0.7527, -0.65837, -0.00055,  0.33405,  0.92185
120, 68,  4.44959,  4.03436,  0.30045, -0.65728, -0.75365,  0.00,  0.2915,  0.92185
121, 69,  4.44959,  4.03433,  0.19833, -0.65728, -0.75365, -0.00001,  0.2915,  0.82896
122, 70,  4.46902,  4.01742,  0.19797, -0.65728, -0.75365, -0.00001,  0.33405,  0.82896
123, 68,  4.44959,  4.03436,  0.30045, -0.65728, -0.75365,  0.00,  0.2915,  0.92185
124, 70,  4.46902,  4.01742,  0.19797, -0.65728, -0.75365, -0.00001,  0.33405,  0.82896
125, 71,  4.4688,  4.01758,  0.30045, -0.65728, -0.75365,  0.00,  0.33405,  0.92185
126, 72,  2.00804,  3.89894,  0.19762, -0.71638, -0.69771,  0.00,  0.45643,  0.82896
127, 73,  2.00804,  3.89894,  0.30045, -0.71638, -0.69771,  0.00,  0.45643,  0.92185
128, 74,  1.98856,  3.91894,  0.30045, -0.71638, -0.69771,  0.00,  0.40786,  0.92185
129, 72,  2.00804,  3.89894,  0.19762, -0.71638, -0.69771,  0.00,  0.45643,  0.82896
130, 74,  1.98856,  3.91894,  0.30045, -0.71638, -0.69771,  0.00,  0.40786,  0.92185
131, 75,  1.98856,  3.91894,  0.19762, -0.71638, -0.69771,  0.00,  0.40786,  0.82896
132, 76,  4.48828,  3.89894,  0.19762, -0.71636, -0.69774,  0.00,  0.45643,  0.82896
133, 77,  4.48828,  3.89894,  0.30045, -0.71636, -0.69774,  0.00,  0.45643,  0.92185
134, 78,  4.4688,  3.91894,  0.30045, -0.71636, -0.69774,  0.00,  0.40786,  0.92185
135, 76,  4.48828,  3.89894,  0.19762, -0.71636, -0.69774,  0.00,  0.45643,  0.82896
136, 78,  4.4688,  3.91894,  0.30045, -0.71636, -0.69774,  0.00,  0.40786,  0.92185
137, 79,  4.4688,  3.91894,  0.19762, -0.71636, -0.69774,  0.00,  0.40786,  0.82896
138, 80,  0.7408,  4.03453,  0.19762,  0.5947, -0.80395, -0.00067,  0.2915,  0.82896
139, 81,  0.7408,  4.03436,  0.30045,  0.5947, -0.80395, -0.00067,  0.2915,  0.92185
140, 82,  0.718,  4.01759,  0.30045,  0.5947, -0.80395, -0.00067,  0.33405,  0.92185
141, 80,  0.7408,  4.03453,  0.19762,  0.5947, -0.80395, -0.00067,  0.2915,  0.82896
142, 82,  0.718,  4.01759,  0.30045,  0.5947, -0.80395, -0.00067,  0.33405,  0.92185
143, 83,  0.718,  4.01759,  0.19762,  0.5947, -0.80395, -0.00067,  0.33405,  0.82896
144, 84,  3.28796,  4.03453,  0.19762,  0.65465, -0.75593, -0.00063,  0.2915,  0.82896
145, 85,  3.28796,  4.03436,  0.30045,  0.65465, -0.75593, -0.00063,  0.2915,  0.92185
146, 86,  3.26848,  4.01758,  0.30045,  0.65465, -0.75593, -0.00063,  0.33405,  0.92185
147, 84,  3.28796,  4.03453,  0.19762,  0.65465, -0.75593, -0.00063,  0.2915,  0.82896
148, 86,  3.26848,  4.01758,  0.30045,  0.65465, -0.75593, -0.00063,  0.33405,  0.92185
149, 87,  3.26848,  4.01758,  0.19762,  0.65465, -0.75593, -0.00063,  0.33405,  0.82896
150, 88,  1.9738,  4.03436,  0.30045,  0.00,  0.00,  1.00,  0.99202,  0.65694
151, 89,  1.97388,  4.17565,  0.30045,  0.00,  0.7071,  0.70711,  0.99202,  0.43477
152, 90,  0.74081,  4.17565,  0.30045,  0.00,  0.7071,  0.70711,  0.01028,  0.43477
153, 88,  1.9738,  4.03436,  0.30045,  0.00,  0.00,  1.00,  0.99202,  0.65694
154, 90,  0.74081,  4.17565,  0.30045,  0.00,  0.7071,  0.70711,  0.01028,  0.43477
155, 91,  0.7408,  4.03436,  0.30045,  0.00,  0.00,  1.00,  0.01028,  0.65694
156, 92,  5.736,  4.17565,  0.30045,  1.00,  0.00,  0.00,  0.26732,  0.92125
157, 93,  5.736,  4.0322,  0.30045,  1.00,  0.00,  0.00,  0.26732,  0.7553
158, 94,  5.736,  4.03414,  0.19871,  1.00,  0.00,  0.00,  0.22381,  0.7553
159, 94,  5.736,  4.03414,  0.19871,  1.00,  0.00,  0.00,  0.22381,  0.7553
160, 93,  5.736,  4.0322,  0.30045,  1.00,  0.00,  0.00,  0.26732,  0.7553
161, 95,  5.736,  4.0176,  0.30045,  1.00,  0.00,  0.00,  0.26732,  0.74602
162, 94,  5.736,  4.03414,  0.19871,  1.00,  0.00,  0.00,  0.22381,  0.7553
163, 95,  5.736,  4.0176,  0.30045,  1.00,  0.00,  0.00,  0.26732,  0.74602
164, 96,  5.736,  4.01717,  0.19833,  1.00,  0.00,  0.00,  0.22381,  0.74602
165, 96,  5.736,  4.01717,  0.19833,  1.00,  0.00,  0.00,  0.22381,  0.74602
166, 95,  5.736,  4.0176,  0.30045,  1.00,  0.00,  0.00,  0.26732,  0.74602
167, 97,  5.736,  3.91894,  0.30045,  1.00,  0.00,  0.00,  0.26732,  0.68885
168, 96,  5.736,  4.01717,  0.19833,  1.00,  0.00,  0.00,  0.22381,  0.74602
169, 97,  5.736,  3.91894,  0.30045,  1.00,  0.00,  0.00,  0.26732,  0.68885
170, 98,  5.736,  3.91894,  0.19762,  1.00,  0.00,  0.00,  0.22381,  0.68885
171, 99,  5.736,  4.03414,  5.25397E-7,  1.00,  0.00,  0.00,  0.13964,  0.7553
172, 92,  5.736,  4.17565,  0.30045,  1.00,  0.00,  0.00,  0.26732,  0.92125
173, 94,  5.736,  4.03414,  0.19871,  1.00,  0.00,  0.00,  0.22381,  0.7553
174, 99,  5.736,  4.03414,  5.25397E-7,  1.00,  0.00,  0.00,  0.13964,  0.7553
175, 100,  5.736,  4.17565, -0.30045,  1.00,  0.00,  0.00,  0.01196,  0.92125
176, 92,  5.736,  4.17565,  0.30045,  1.00,  0.00,  0.00,  0.26732,  0.92125
177, 99,  5.736,  4.03414,  5.25397E-7,  1.00,  0.00,  0.00,  0.13964,  0.7553
178, 101,  5.736,  4.03414, -0.19871,  1.00,  0.00,  0.00,  0.05547,  0.7553
179, 100,  5.736,  4.17565, -0.30045,  1.00,  0.00,  0.00,  0.01196,  0.92125
180, 100,  5.736,  4.17565, -0.30045,  1.00,  0.00,  0.00,  0.01196,  0.92125
181, 101,  5.736,  4.03414, -0.19871,  1.00,  0.00,  0.00,  0.05547,  0.7553
182, 102,  5.736,  4.0322, -0.30045,  1.00,  0.00,  0.00,  0.01196,  0.7553
183, 101,  5.736,  4.03414, -0.19871,  1.00,  0.00,  0.00,  0.05547,  0.7553
184, 103,  5.736,  4.0176, -0.30045,  1.00,  0.00,  0.00,  0.01196,  0.74602
185, 102,  5.736,  4.0322, -0.30045,  1.00,  0.00,  0.00,  0.01196,  0.7553
186, 101,  5.736,  4.03414, -0.19871,  1.00,  0.00,  0.00,  0.05547,  0.7553
187, 104,  5.736,  4.01717, -0.19832,  1.00,  0.00,  0.00,  0.05547,  0.74602
188, 103,  5.736,  4.0176, -0.30045,  1.00,  0.00,  0.00,  0.01196,  0.74602
189, 104,  5.736,  4.01717, -0.19832,  1.00,  0.00,  0.00,  0.05547,  0.74602
190, 105,  5.736,  3.91894, -0.30045,  1.00,  0.00,  0.00,  0.01196,  0.68885
191, 103,  5.736,  4.0176, -0.30045,  1.00,  0.00,  0.00,  0.01196,  0.74602
192, 104,  5.736,  4.01717, -0.19832,  1.00,  0.00,  0.00,  0.05547,  0.74602
193, 106,  5.736,  3.91894, -0.19762,  1.00,  0.00,  0.00,  0.05547,  0.68885
194, 105,  5.736,  3.91894, -0.30045,  1.00,  0.00,  0.00,  0.01196,  0.68885
195, 107,  5.736,  4.17565,  0.30045,  0.00,  0.7071,  0.70711,  0.18312,  0.74544
196, 108,  5.736,  4.17565, -0.30045,  0.00,  0.7071, -0.70711,  0.18312,  0.6707
197, 109,  4.45001,  4.17565, -0.30045,  0.00,  0.7071, -0.70711,  0.08619,  0.6707
198, 107,  5.736,  4.17565,  0.30045,  0.00,  0.7071,  0.70711,  0.18312,  0.74544
199, 109,  4.45001,  4.17565, -0.30045,  0.00,  0.7071, -0.70711,  0.08619,  0.6707
200, 110,  4.45001,  4.17565,  0.30045,  0.00,  0.7071,  0.70711,  0.08619,  0.74544
201, 111,  4.44959,  4.03436,  0.30045,  0.00,  0.00,  1.00,  0.99202,  0.65694
202, 112,  4.45001,  4.17565,  0.30045,  0.00,  0.7071,  0.70711,  0.99202,  0.43477
203, 113,  3.28667,  4.17565,  0.30045,  0.00,  0.7071,  0.70711,  0.01028,  0.43477
204, 111,  4.44959,  4.03436,  0.30045,  0.00,  0.00,  1.00,  0.99202,  0.65694
205, 113,  3.28667,  4.17565,  0.30045,  0.00,  0.7071,  0.70711,  0.01028,  0.43477
206, 114,  3.28796,  4.03436,  0.30045,  0.00,  0.00,  1.00,  0.01028,  0.65694
207, 115,  4.45001,  4.17565,  0.30045,  0.00,  0.7071,  0.70711,  0.18312,  0.74544
208, 116,  4.45001,  4.17565, -0.30045,  0.00,  0.7071, -0.70711,  0.18312,  0.6707
209, 117,  3.28667,  4.17565, -0.30045,  0.00,  0.7071, -0.70711,  0.08619,  0.6707
210, 115,  4.45001,  4.17565,  0.30045,  0.00,  0.7071,  0.70711,  0.18312,  0.74544
211, 117,  3.28667,  4.17565, -0.30045,  0.00,  0.7071, -0.70711,  0.08619,  0.6707
212, 118,  3.28667,  4.17565,  0.30045,  0.00,  0.7071,  0.70711,  0.08619,  0.74544
213, 119,  1.97388,  4.17565,  0.30045,  0.00,  0.7071,  0.70711,  0.18312,  0.74544
214, 120,  1.97388,  4.17565, -0.30045,  0.00,  0.7071, -0.70711,  0.18312,  0.6707
215, 121,  0.74081,  4.17565, -0.30045,  0.00,  0.7071, -0.70711,  0.08619,  0.6707
216, 119,  1.97388,  4.17565,  0.30045,  0.00,  0.7071,  0.70711,  0.18312,  0.74544
217, 121,  0.74081,  4.17565, -0.30045,  0.00,  0.7071, -0.70711,  0.08619,  0.6707
218, 122,  0.74081,  4.17565,  0.30045,  0.00,  0.7071,  0.70711,  0.08619,  0.74544
219, 123,  3.28667,  4.17565,  0.30045,  0.00,  0.7071,  0.70711,  0.18312,  0.74544
220, 124,  3.28667,  4.17565, -0.30045,  0.00,  0.7071, -0.70711,  0.18312,  0.6707
221, 125,  1.97388,  4.17565, -0.30045,  0.00,  0.7071, -0.70711,  0.08619,  0.6707
222, 123,  3.28667,  4.17565,  0.30045,  0.00,  0.7071,  0.70711,  0.18312,  0.74544
223, 125,  1.97388,  4.17565, -0.30045,  0.00,  0.7071, -0.70711,  0.08619,  0.6707
224, 126,  1.97388,  4.17565,  0.30045,  0.00,  0.7071,  0.70711,  0.08619,  0.74544
225, 127,  0.69924,  3.89894,  0.30045,  0.00, -1.00,  0.00,  0.99366,  0.34608
226, 128, -0.69924,  3.89894,  0.30045,  0.00, -1.00,  0.00,  0.00745,  0.34608
227, 129, -0.69924,  3.89894,  0.19762,  0.00, -1.00,  0.00,  0.00745,  0.42521
228, 127,  0.69924,  3.89894,  0.30045,  0.00, -1.00,  0.00,  0.99366,  0.34608
229, 129, -0.69924,  3.89894,  0.19762,  0.00, -1.00,  0.00,  0.00745,  0.42521
230, 130,  0.69924,  3.89894,  0.19762,  0.00, -1.00,  0.00,  0.99366,  0.42521
231, 131,  0.718,  4.01759,  0.30045,  0.00,  0.00,  1.00,  0.99366,  0.25256
232, 132,  0.7408,  4.03436,  0.30045,  0.00,  0.00,  1.00,  0.99366,  0.22416
233, 133, -0.741,  4.03436,  0.30045,  0.00,  0.00,  1.00,  0.00745,  0.22416
234, 131,  0.718,  4.01759,  0.30045,  0.00,  0.00,  1.00,  0.99366,  0.25256
235, 133, -0.741,  4.03436,  0.30045,  0.00,  0.00,  1.00,  0.00745,  0.22416
236, 134, -0.718,  4.01759,  0.30045,  0.00,  0.00,  1.00,  0.00745,  0.25256
237, 131,  0.718,  4.01759,  0.30045,  0.00,  0.00,  1.00,  0.99366,  0.25256
238, 134, -0.718,  4.01759,  0.30045,  0.00,  0.00,  1.00,  0.00745,  0.25256
239, 135, -0.718,  3.9187,  0.30045,  0.00,  0.00,  1.00,  0.00745,  0.31283
240, 131,  0.718,  4.01759,  0.30045,  0.00,  0.00,  1.00,  0.99366,  0.25256
241, 135, -0.718,  3.9187,  0.30045,  0.00,  0.00,  1.00,  0.00745,  0.31283
242, 136,  0.718,  3.9187,  0.30045,  0.00,  0.00,  1.00,  0.99366,  0.31283
243, 136,  0.718,  3.9187,  0.30045,  0.00,  0.00,  1.00,  0.99366,  0.31283
244, 135, -0.718,  3.9187,  0.30045,  0.00,  0.00,  1.00,  0.00745,  0.31283
245, 137, -0.69924,  3.89894,  0.30045,  0.00,  0.00,  1.00,  0.00745,  0.34608
246, 136,  0.718,  3.9187,  0.30045,  0.00,  0.00,  1.00,  0.99366,  0.31283
247, 137, -0.69924,  3.89894,  0.30045,  0.00,  0.00,  1.00,  0.00745,  0.34608
248, 138,  0.69924,  3.89894,  0.30045,  0.00,  0.00,  1.00,  0.99366,  0.34608
249, 133, -0.741,  4.03436,  0.30045,  0.00,  0.00,  1.00,  0.00745,  0.22416
250, 132,  0.7408,  4.03436,  0.30045,  0.00,  0.00,  1.00,  0.99366,  0.22416
251, 139,  0.74081,  4.17565,  0.30045,  0.00,  0.7071,  0.70711,  0.99366,  0.00438
252, 133, -0.741,  4.03436,  0.30045,  0.00,  0.00,  1.00,  0.00745,  0.22416
253, 139,  0.74081,  4.17565,  0.30045,  0.00,  0.7071,  0.70711,  0.99366,  0.00438
254, 140, -0.74101,  4.17565,  0.30045,  0.00,  0.7071,  0.70711,  0.00745,  0.00438
255, 141,  2.00804,  3.89894,  0.19762,  0.00,  0.00, -1.00,  0.99433,  0.83895
256, 142,  1.98856,  3.91894,  0.19762,  0.00,  0.00, -1.00,  0.99433,  0.84868
257, 143,  3.26848,  3.91894,  0.19762,  0.00,  0.00, -1.00,  0.47948,  0.84868
258, 141,  2.00804,  3.89894,  0.19762,  0.00,  0.00, -1.00,  0.99433,  0.83895
259, 143,  3.26848,  3.91894,  0.19762,  0.00,  0.00, -1.00,  0.47948,  0.84868
260, 144,  3.249,  3.89894,  0.19762,  0.00,  0.00, -1.00,  0.47948,  0.83895
261, 142,  1.98856,  3.91894,  0.19762,  0.00,  0.00, -1.00,  0.99433,  0.84868
262, 145,  3.26848,  4.01758,  0.19762,  0.00,  0.00, -1.00,  0.47948,  0.89504
263, 143,  3.26848,  3.91894,  0.19762,  0.00,  0.00, -1.00,  0.47948,  0.84868
264, 142,  1.98856,  3.91894,  0.19762,  0.00,  0.00, -1.00,  0.99433,  0.84868
265, 146,  1.98856,  4.01758,  0.19762,  0.00,  0.00, -1.00,  0.99433,  0.89504
266, 145,  3.26848,  4.01758,  0.19762,  0.00,  0.00, -1.00,  0.47948,  0.89504
267, 146,  1.98856,  4.01758,  0.19762,  0.00,  0.00, -1.00,  0.99433,  0.89504
268, 147,  3.28796,  4.03453,  0.19762,  0.00,  0.00, -1.00,  0.46989,  0.90268
269, 145,  3.26848,  4.01758,  0.19762,  0.00,  0.00, -1.00,  0.47948,  0.89504
270, 146,  1.98856,  4.01758,  0.19762,  0.00,  0.00, -1.00,  0.99433,  0.89504
271, 148,  1.9738,  4.03453,  0.19762,  0.00,  0.00, -1.00,  0.99433,  0.90268
272, 147,  3.28796,  4.03453,  0.19762,  0.00,  0.00, -1.00,  0.46989,  0.90268
